student_id,years_experience,skills_json
S3_00099,0,"{""flask"": 0.769, ""kubernetes"": 0.818, ""sql"": 0.575, ""data_structures"": 0.708, ""react"": 0.844, ""ml_fundamentals"": 0.67, ""communication"": 0.839, ""aws"": 0.735, ""nlp"": 0.78, ""genai"": 0.893, ""jquery"": 0.686}"
S3_00100,0,"{""kubernetes"": 0.733, ""excel"": 0.889, ""flask"": 0.634, ""spark"": 0.8, ""docker"": 0.96}"
S3_00101,4,"{""data_structures"": 0.991, ""cloud_security"": 0.667, ""docker"": 0.789, ""python"": 0.785, ""java"": 0.52, ""communication"": 0.703, ""react"": 1.0, ""spark"": 0.582, ""git"": 0.814, ""kubernetes"": 0.547, ""testing"": 0.58, ""node"": 0.508}"
S3_00102,3,"{""jquery"": 0.576, ""data_structures"": 0.597, ""cloud_security"": 0.819, ""excel"": 0.932, ""aws"": 0.631, ""java"": 0.535, ""spark"": 0.672, ""genai"": 0.568}"
S3_00103,3,"{""jquery"": 0.922, ""sql"": 0.718, ""spark"": 0.713, ""java"": 0.84, ""nlp"": 0.803, ""git"": 0.585, ""kubernetes"": 0.706, ""aws"": 0.786, ""react"": 0.632, ""data_structures"": 0.639, ""cloud_security"": 0.511, ""communication"": 0.288, ""docker"": 0.664}"
S3_00104,3,"{""testing"": 0.676, ""aws"": 0.633, ""data_structures"": 0.949, ""kubernetes"": 0.707, ""ml_fundamentals"": 0.658, ""react"": 0.632, ""system_design"": 0.769, ""spark"": 0.729, ""communication"": 0.602, ""flask"": 0.76, ""git"": 0.636, ""java"": 0.331, ""docker"": 0.82, ""jquery"": 0.806}"
S3_00105,0,"{""kubernetes"": 0.87, ""aws"": 0.582, ""sql"": 0.599, ""communication"": 0.511, ""jquery"": 0.635, ""ml_fundamentals"": 0.758}"
S3_00106,4,"{""java"": 0.866, ""system_design"": 0.536, ""cloud_security"": 0.744, ""kubernetes"": 0.992, ""python"": 0.885, ""react"": 0.796, ""nlp"": 0.757, ""spark"": 0.701, ""aws"": 0.585, ""sql"": 0.682, ""ml_fundamentals"": 0.806, ""genai"": 0.778}"
S3_00107,1,"{""flask"": 0.654, ""nlp"": 0.684, ""sql"": 0.533, ""react"": 0.348, ""git"": 0.894, ""kubernetes"": 0.802}"
S3_00108,7,"{""nlp"": 0.775, ""cloud_security"": 1.0, ""excel"": 0.804, ""spark"": 0.658, ""docker"": 0.676}"
S3_00109,3,"{""ml_fundamentals"": 0.751, ""kubernetes"": 0.77, ""jquery"": 0.779, ""cloud_security"": 0.572, ""flask"": 0.78, ""node"": 0.693, ""python"": 0.85, ""testing"": 0.574, ""excel"": 0.893, ""communication"": 0.946, ""react"": 0.737}"
S3_00110,1,"{""react"": 0.691, ""flask"": 0.715, ""python"": 0.903, ""testing"": 1.0, ""cloud_security"": 0.783, ""genai"": 0.895, ""jquery"": 0.582}"
S3_00111,2,"{""communication"": 0.786, ""aws"": 0.826, ""testing"": 0.802, ""nlp"": 0.572, ""docker"": 0.537, ""node"": 0.712, ""kubernetes"": 0.69, ""cloud_security"": 0.762}"
S3_00112,1,"{""excel"": 0.767, ""testing"": 0.84, ""cloud_security"": 0.722, ""data_structures"": 0.925, ""kubernetes"": 0.844, ""git"": 0.863, ""nlp"": 0.579, ""sql"": 0.759, ""flask"": 0.445, ""react"": 0.93}"
S3_00113,1,"{""data_structures"": 0.377, ""java"": 0.566, ""nlp"": 0.52, ""flask"": 0.772, ""aws"": 0.698, ""git"": 0.723}"
S3_00114,4,"{""flask"": 0.684, ""cloud_security"": 1.0, ""jquery"": 0.503, ""excel"": 0.618, ""system_design"": 0.741, ""testing"": 0.79, ""react"": 0.632, ""sql"": 0.561}"
S3_00115,0,"{""aws"": 0.723, ""python"": 0.56, ""git"": 0.962, ""node"": 0.726, ""java"": 0.52, ""spark"": 0.956, ""flask"": 0.923, ""docker"": 0.584, ""jquery"": 0.672, ""system_design"": 0.651}"
S3_00116,1,"{""data_structures"": 0.604, ""ml_fundamentals"": 0.621, ""communication"": 0.634, ""sql"": 0.623, ""react"": 0.691, ""genai"": 0.685, ""jquery"": 0.739}"
S3_00117,6,"{""jquery"": 0.624, ""ml_fundamentals"": 0.463, ""nlp"": 0.611, ""system_design"": 0.525, ""data_structures"": 0.584, ""docker"": 0.56, ""spark"": 0.864, ""node"": 0.713, ""testing"": 0.881, ""react"": 0.726, ""flask"": 0.859, ""java"": 0.675}"
S3_00118,3,"{""kubernetes"": 0.947, ""java"": 0.839, ""communication"": 0.601, ""git"": 0.345, ""docker"": 0.651, ""testing"": 0.714, ""cloud_security"": 0.788, ""node"": 0.553, ""jquery"": 0.747, ""spark"": 0.747, ""nlp"": 0.868, ""excel"": 0.674, ""ml_fundamentals"": 0.786}"
S3_00119,0,"{""docker"": 0.634, ""data_structures"": 0.703, ""kubernetes"": 0.734, ""sql"": 0.377, ""spark"": 0.457, ""git"": 0.889, ""cloud_security"": 0.692, ""genai"": 0.72}"
S3_00120,1,"{""aws"": 0.838, ""flask"": 0.691, ""cloud_security"": 0.673, ""docker"": 0.625, ""nlp"": 0.922, ""jquery"": 0.776}"
S3_00121,2,"{""aws"": 0.826, ""spark"": 1.0, ""testing"": 0.811, ""java"": 0.842, ""excel"": 0.749, ""communication"": 1.0, ""node"": 0.5, ""ml_fundamentals"": 0.459, ""docker"": 0.743, ""sql"": 0.819, ""jquery"": 0.334, ""genai"": 0.719}"
S3_00122,6,"{""system_design"": 1.0, ""testing"": 0.806, ""flask"": 0.838, ""communication"": 0.927, ""node"": 0.872, ""python"": 0.725, ""ml_fundamentals"": 0.692, ""spark"": 0.913, ""genai"": 0.724, ""jquery"": 0.608}"
S3_00123,6,"{""ml_fundamentals"": 0.943, ""git"": 0.822, ""flask"": 0.693, ""excel"": 1.0, ""system_design"": 0.706, ""jquery"": 0.78}"
S3_00124,1,"{""jquery"": 1.0, ""testing"": 0.777, ""sql"": 0.603, ""data_structures"": 0.568, ""react"": 0.713, ""cloud_security"": 0.518}"
S3_00125,3,"{""data_structures"": 0.844, ""communication"": 0.711, ""cloud_security"": 0.755, ""jquery"": 0.68, ""git"": 0.532, ""react"": 0.875, ""kubernetes"": 0.848, ""nlp"": 0.423}"
S3_00126,0,"{""sql"": 0.582, ""python"": 0.796, ""aws"": 1.0, ""nlp"": 0.953, ""flask"": 0.838, ""system_design"": 0.359}"
S3_00127,4,"{""cloud_security"": 0.736, ""kubernetes"": 0.93, ""git"": 0.62, ""sql"": 0.605, ""excel"": 0.648, ""spark"": 0.724, ""ml_fundamentals"": 0.478, ""flask"": 0.83, ""docker"": 0.695, ""system_design"": 0.848, ""communication"": 0.402}"
S3_00128,4,"{""ml_fundamentals"": 0.834, ""communication"": 0.6, ""sql"": 0.91, ""flask"": 0.701, ""java"": 0.725, ""nlp"": 0.736}"
S3_00129,3,"{""kubernetes"": 0.572, ""java"": 0.719, ""react"": 0.675, ""docker"": 0.565, ""cloud_security"": 0.647, ""spark"": 0.796, ""communication"": 0.629, ""git"": 0.764, ""testing"": 0.454, ""data_structures"": 0.972, ""sql"": 0.661, ""python"": 0.851, ""genai"": 0.748}"
S3_00130,2,"{""excel"": 0.668, ""cloud_security"": 0.867, ""spark"": 0.79, ""system_design"": 0.912, ""react"": 0.935, ""aws"": 0.516, ""communication"": 0.763, ""sql"": 0.644, ""ml_fundamentals"": 0.54, ""git"": 0.602, ""jquery"": 0.675}"
S3_00131,3,"{""system_design"": 0.834, ""excel"": 0.504, ""ml_fundamentals"": 0.844, ""sql"": 0.981, ""data_structures"": 0.528, ""jquery"": 0.895}"
S3_00132,2,"{""cloud_security"": 0.658, ""docker"": 0.786, ""flask"": 0.881, ""data_structures"": 0.848, ""python"": 0.854, ""git"": 0.737}"
S3_00133,2,"{""cloud_security"": 0.819, ""testing"": 0.943, ""docker"": 0.732, ""aws"": 0.612, ""sql"": 0.698}"
S3_00134,6,"{""system_design"": 0.711, ""spark"": 0.967, ""java"": 0.542, ""ml_fundamentals"": 0.502, ""nlp"": 0.622, ""testing"": 0.858}"
S3_00135,2,"{""git"": 0.52, ""nlp"": 0.575, ""kubernetes"": 0.832, ""communication"": 0.607, ""docker"": 0.78, ""ml_fundamentals"": 0.693, ""system_design"": 0.731, ""excel"": 0.794, ""flask"": 0.761}"
S3_00136,6,"{""flask"": 0.988, ""java"": 0.669, ""python"": 0.62, ""excel"": 0.656, ""react"": 0.717, ""spark"": 0.768, ""aws"": 0.714, ""genai"": 0.657}"
S3_00137,3,"{""system_design"": 0.683, ""java"": 0.855, ""excel"": 0.812, ""kubernetes"": 0.892, ""cloud_security"": 1.0, ""data_structures"": 1.0, ""testing"": 0.83, ""jquery"": 0.651, ""spark"": 0.729, ""node"": 0.956, ""python"": 0.586, ""ml_fundamentals"": 0.937, ""aws"": 0.695}"
S3_00138,4,"{""spark"": 0.488, ""kubernetes"": 0.55, ""communication"": 0.911, ""cloud_security"": 0.656, ""excel"": 0.671, ""ml_fundamentals"": 0.878, ""python"": 1.0, ""jquery"": 0.758, ""react"": 0.699, ""git"": 0.719, ""aws"": 0.652, ""system_design"": 0.667, ""docker"": 0.667}"
S3_00139,4,"{""kubernetes"": 0.94, ""jquery"": 0.766, ""git"": 0.907, ""nlp"": 0.685, ""docker"": 0.883, ""flask"": 0.756, ""genai"": 0.852}"
S3_00140,3,"{""system_design"": 0.503, ""testing"": 0.802, ""communication"": 0.671, ""git"": 0.604, ""python"": 0.57, ""docker"": 0.751, ""node"": 0.607, ""aws"": 0.719, ""spark"": 0.78, ""cloud_security"": 0.812, ""sql"": 0.86, ""kubernetes"": 0.745, ""nlp"": 0.562}"
S3_00141,4,"{""testing"": 0.66, ""data_structures"": 0.72, ""python"": 0.855, ""java"": 0.69, ""nlp"": 1.0, ""git"": 0.652, ""node"": 0.927}"
S3_00142,8,"{""java"": 0.834, ""excel"": 0.788, ""system_design"": 0.68, ""cloud_security"": 1.0, ""communication"": 0.873, ""data_structures"": 1.0, ""jquery"": 0.658, ""git"": 0.757, ""testing"": 0.534, ""python"": 0.67, ""genai"": 0.632}"
S3_00143,2,"{""communication"": 0.771, ""aws"": 0.591, ""kubernetes"": 0.73, ""spark"": 0.667, ""nlp"": 0.853, ""jquery"": 0.763, ""java"": 0.483, ""flask"": 0.885, ""react"": 0.865, ""data_structures"": 0.944, ""ml_fundamentals"": 0.643, ""sql"": 0.765, ""cloud_security"": 0.542}"
S3_00144,3,"{""cloud_security"": 0.393, ""nlp"": 0.812, ""communication"": 0.694, ""react"": 0.78, ""docker"": 0.63, ""node"": 0.578, ""aws"": 0.655, ""flask"": 0.749, ""excel"": 0.806, ""jquery"": 0.766, ""system_design"": 0.579, ""data_structures"": 0.996}"
S3_00145,4,"{""aws"": 0.617, ""flask"": 0.511, ""spark"": 0.966, ""data_structures"": 0.457, ""react"": 0.783, ""testing"": 0.873, ""ml_fundamentals"": 0.779, ""jquery"": 0.805, ""docker"": 0.68, ""excel"": 0.789, ""communication"": 0.614, ""nlp"": 0.633, ""python"": 0.725, ""genai"": 0.489}"
S3_00146,1,"{""node"": 0.772, ""nlp"": 0.553, ""sql"": 0.736, ""java"": 0.759, ""data_structures"": 0.753}"
S3_00147,2,"{""docker"": 0.504, ""system_design"": 0.673, ""ml_fundamentals"": 0.79, ""react"": 0.896, ""nlp"": 0.488, ""kubernetes"": 0.735, ""sql"": 0.71, ""genai"": 0.726, ""jquery"": 0.741}"
S3_00148,4,"{""communication"": 1.0, ""flask"": 0.595, ""kubernetes"": 0.932, ""excel"": 0.781, ""java"": 0.61, ""cloud_security"": 0.542, ""nlp"": 0.617, ""system_design"": 0.783, ""git"": 0.584, ""node"": 0.953, ""genai"": 0.689}"
S3_00149,3,"{""communication"": 0.537, ""python"": 0.722, ""sql"": 0.711, ""flask"": 0.901, ""testing"": 0.705, ""system_design"": 0.57, ""spark"": 0.954, ""nlp"": 0.278, ""java"": 0.726, ""cloud_security"": 0.753, ""docker"": 0.718, ""ml_fundamentals"": 0.795}"
S3_00150,0,"{""nlp"": 0.872, ""python"": 0.773, ""jquery"": 1.0, ""kubernetes"": 0.582, ""system_design"": 0.821, ""node"": 0.53, ""sql"": 0.822, ""cloud_security"": 0.462, ""communication"": 0.538}"
S3_00151,4,"{""kubernetes"": 0.783, ""flask"": 0.449, ""system_design"": 0.917, ""python"": 0.638, ""nlp"": 0.564, ""cloud_security"": 1.0, ""react"": 0.717, ""ml_fundamentals"": 0.688, ""docker"": 0.832}"
S3_00152,1,"{""docker"": 0.699, ""cloud_security"": 0.695, ""aws"": 0.891, ""sql"": 0.556, ""node"": 0.663, ""git"": 0.688, ""kubernetes"": 0.56, ""data_structures"": 0.744}"
S3_00153,4,"{""data_structures"": 0.393, ""cloud_security"": 0.9, ""ml_fundamentals"": 0.863, ""sql"": 0.81, ""kubernetes"": 0.307, ""flask"": 0.72, ""excel"": 0.854, ""genai"": 0.777, ""jquery"": 0.751}"
S3_00154,4,"{""system_design"": 0.757, ""flask"": 0.474, ""sql"": 0.723, ""aws"": 1.0, ""ml_fundamentals"": 0.494, ""kubernetes"": 0.744, ""spark"": 0.777, ""excel"": 0.796, ""testing"": 0.575, ""data_structures"": 0.797, ""git"": 0.64, ""communication"": 0.506, ""node"": 0.863}"
S3_00155,2,"{""cloud_security"": 0.757, ""kubernetes"": 0.518, ""nlp"": 0.793, ""data_structures"": 0.544, ""flask"": 0.822, ""spark"": 0.56, ""system_design"": 0.525}"
S3_00156,5,"{""java"": 0.768, ""react"": 0.839, ""system_design"": 0.586, ""testing"": 0.758, ""flask"": 0.694, ""node"": 0.828, ""kubernetes"": 0.85, ""ml_fundamentals"": 0.38}"
S3_00157,3,"{""sql"": 0.922, ""node"": 0.728, ""kubernetes"": 1.0, ""react"": 0.776, ""excel"": 0.808, ""data_structures"": 0.561, ""jquery"": 0.687}"
S3_00158,4,"{""java"": 0.965, ""aws"": 0.331, ""sql"": 0.843, ""data_structures"": 0.802, ""spark"": 0.504, ""communication"": 0.798, ""jquery"": 0.87, ""node"": 0.544, ""nlp"": 0.614, ""python"": 0.724}"
S3_00159,6,"{""nlp"": 0.901, ""communication"": 0.966, ""docker"": 0.451, ""data_structures"": 0.807, ""node"": 0.849, ""aws"": 0.538, ""ml_fundamentals"": 0.649, ""testing"": 0.633, ""genai"": 1.0}"
S3_00160,6,"{""node"": 0.714, ""kubernetes"": 1.0, ""flask"": 0.787, ""aws"": 0.673, ""spark"": 0.741, ""system_design"": 0.705, ""testing"": 0.547, ""genai"": 1.0}"
S3_00161,1,"{""testing"": 0.907, ""excel"": 0.825, ""cloud_security"": 0.773, ""flask"": 0.57, ""jquery"": 0.768, ""kubernetes"": 0.625, ""sql"": 0.799}"
S3_00162,4,"{""python"": 0.66, ""testing"": 0.936, ""spark"": 0.999, ""flask"": 0.631, ""nlp"": 0.565, ""communication"": 0.666, ""node"": 0.657, ""kubernetes"": 0.95, ""java"": 0.565, ""docker"": 0.831, ""system_design"": 0.928}"
S3_00163,1,"{""python"": 0.562, ""spark"": 0.758, ""ml_fundamentals"": 0.927, ""nlp"": 0.927, ""system_design"": 0.63, ""sql"": 1.0, ""cloud_security"": 0.666, ""data_structures"": 0.568, ""kubernetes"": 0.516, ""communication"": 0.559, ""git"": 0.77, ""java"": 0.681, ""docker"": 0.625, ""genai"": 0.593, ""jquery"": 0.557}"
S3_00164,5,"{""cloud_security"": 0.572, ""system_design"": 0.84, ""docker"": 0.95, ""jquery"": 1.0, ""excel"": 0.782, ""sql"": 0.435, ""git"": 0.792, ""data_structures"": 0.831, ""communication"": 0.685, ""node"": 0.752, ""java"": 0.647, ""python"": 0.7, ""kubernetes"": 0.873}"
S3_00165,3,"{""docker"": 0.607, ""kubernetes"": 0.875, ""sql"": 0.872, ""java"": 0.76, ""testing"": 0.624, ""data_structures"": 0.625}"
S3_00166,6,"{""python"": 0.517, ""cloud_security"": 0.599, ""aws"": 0.761, ""node"": 0.794, ""excel"": 1.0, ""system_design"": 0.449, ""kubernetes"": 0.715, ""docker"": 0.708, ""testing"": 0.756, ""sql"": 0.98, ""jquery"": 0.851, ""git"": 0.479}"
S3_00167,3,"{""python"": 0.605, ""docker"": 0.885, ""jquery"": 0.945, ""testing"": 0.785, ""sql"": 0.892}"
S3_00168,5,"{""flask"": 0.654, ""nlp"": 0.775, ""docker"": 0.577, ""node"": 0.644, ""git"": 0.775, ""jquery"": 0.833}"
S3_00169,4,"{""jquery"": 0.416, ""testing"": 0.506, ""react"": 0.759, ""node"": 0.813, ""aws"": 0.417, ""git"": 0.528, ""sql"": 0.873, ""spark"": 0.536, ""communication"": 0.718, ""python"": 0.522, ""nlp"": 0.845, ""excel"": 0.417, ""ml_fundamentals"": 0.674}"
S3_00170,2,"{""spark"": 0.559, ""jquery"": 0.464, ""excel"": 0.641, ""flask"": 0.739, ""cloud_security"": 0.704, ""python"": 0.697, ""git"": 0.551, ""genai"": 0.573}"
S3_00171,2,"{""kubernetes"": 0.854, ""system_design"": 0.471, ""spark"": 0.819, ""git"": 0.813, ""python"": 0.929, ""data_structures"": 0.863, ""docker"": 0.923, ""jquery"": 0.793, ""genai"": 0.788}"
S3_00172,3,"{""react"": 0.6, ""testing"": 0.829, ""data_structures"": 0.706, ""java"": 0.542, ""jquery"": 0.697, ""cloud_security"": 0.918, ""system_design"": 0.567, ""genai"": 0.497}"
S3_00173,0,"{""testing"": 0.69, ""java"": 0.451, ""python"": 0.742, ""system_design"": 0.676, ""react"": 0.652, ""aws"": 0.695, ""excel"": 0.633, ""kubernetes"": 0.726, ""jquery"": 0.913}"
S3_00174,2,"{""kubernetes"": 0.6, ""excel"": 0.519, ""python"": 0.733, ""flask"": 0.833, ""system_design"": 0.871, ""git"": 0.9, ""react"": 0.776}"
S3_00175,5,"{""git"": 0.734, ""kubernetes"": 0.58, ""flask"": 0.886, ""spark"": 0.531, ""nlp"": 0.72, ""python"": 0.608, ""aws"": 0.743, ""docker"": 0.645, ""communication"": 0.716}"
S3_00176,3,"{""ml_fundamentals"": 0.881, ""flask"": 0.879, ""aws"": 1.0, ""docker"": 0.497, ""nlp"": 0.793, ""system_design"": 0.566, ""react"": 0.609, ""data_structures"": 0.645, ""cloud_security"": 0.777, ""python"": 0.62}"
S3_00177,4,"{""java"": 0.562, ""cloud_security"": 0.66, ""excel"": 0.619, ""system_design"": 0.601, ""node"": 0.707, ""communication"": 0.356, ""python"": 0.45, ""jquery"": 0.841, ""spark"": 0.742, ""aws"": 0.611}"
S3_00178,3,"{""communication"": 0.64, ""flask"": 0.861, ""python"": 0.841, ""node"": 0.741, ""docker"": 0.769, ""sql"": 0.676, ""react"": 0.424, ""nlp"": 0.772, ""java"": 0.784, ""jquery"": 0.808}"
S3_00179,5,"{""react"": 0.693, ""docker"": 0.633, ""nlp"": 1.0, ""kubernetes"": 0.594, ""ml_fundamentals"": 0.377, ""sql"": 0.599, ""flask"": 0.74, ""communication"": 0.663}"
S3_00180,2,"{""testing"": 0.933, ""flask"": 0.771, ""ml_fundamentals"": 0.727, ""docker"": 0.564, ""excel"": 0.747}"
S3_00181,3,"{""react"": 0.519, ""testing"": 0.658, ""kubernetes"": 0.929, ""python"": 0.379, ""aws"": 0.735, ""node"": 0.625, ""java"": 0.695, ""data_structures"": 0.668, ""flask"": 0.864}"
S3_00182,2,"{""cloud_security"": 0.626, ""java"": 0.908, ""nlp"": 0.665, ""kubernetes"": 0.892, ""testing"": 0.74, ""aws"": 0.55, ""docker"": 0.749, ""python"": 0.542, ""flask"": 0.811}"
S3_00183,4,"{""node"": 0.546, ""communication"": 0.741, ""ml_fundamentals"": 0.727, ""cloud_security"": 0.595, ""docker"": 0.647, ""data_structures"": 0.728, ""kubernetes"": 0.919, ""testing"": 0.77, ""git"": 0.636, ""genai"": 0.686}"
S3_00184,2,"{""system_design"": 0.938, ""node"": 0.635, ""nlp"": 0.688, ""spark"": 0.453, ""communication"": 0.834}"
S3_00185,1,"{""kubernetes"": 0.979, ""sql"": 0.783, ""jquery"": 0.666, ""communication"": 0.784, ""node"": 0.656, ""flask"": 0.56, ""data_structures"": 0.903, ""aws"": 0.8, ""java"": 0.441, ""react"": 0.617, ""excel"": 0.834, ""nlp"": 0.485}"
S3_00186,0,"{""git"": 0.816, ""aws"": 0.703, ""spark"": 0.707, ""system_design"": 0.793, ""python"": 0.449, ""excel"": 0.6, ""nlp"": 0.828, ""communication"": 0.869, ""jquery"": 0.774, ""flask"": 0.761, ""docker"": 0.78, ""genai"": 0.864}"
S3_00187,3,"{""git"": 0.687, ""sql"": 0.553, ""excel"": 0.933, ""data_structures"": 0.906, ""java"": 0.577, ""jquery"": 0.779, ""nlp"": 0.671, ""communication"": 0.813, ""spark"": 0.589, ""node"": 0.851, ""docker"": 0.899, ""genai"": 0.578}"
S3_00188,4,"{""aws"": 1.0, ""nlp"": 0.624, ""ml_fundamentals"": 0.583, ""docker"": 0.651, ""system_design"": 0.99, ""sql"": 0.846, ""genai"": 0.94}"
S3_00189,5,"{""node"": 0.619, ""sql"": 0.748, ""testing"": 0.493, ""nlp"": 0.373, ""git"": 0.816, ""ml_fundamentals"": 0.873, ""react"": 0.731, ""spark"": 0.661, ""jquery"": 0.519}"
S3_00190,1,"{""spark"": 0.699, ""java"": 0.506, ""aws"": 0.785, ""nlp"": 0.676, ""excel"": 0.649, ""kubernetes"": 0.742, ""data_structures"": 0.709, ""system_design"": 0.7, ""node"": 0.686, ""cloud_security"": 0.717, ""sql"": 0.771, ""testing"": 0.753, ""python"": 0.889}"
S3_00191,4,"{""jquery"": 0.793, ""react"": 0.722, ""aws"": 0.739, ""cloud_security"": 0.666, ""node"": 0.577, ""ml_fundamentals"": 0.538, ""communication"": 0.768, ""testing"": 0.795, ""java"": 0.701, ""docker"": 0.718, ""git"": 0.612}"
S3_00192,0,"{""excel"": 0.741, ""react"": 0.247, ""jquery"": 0.75, ""sql"": 0.827, ""kubernetes"": 0.703}"
S3_00193,2,"{""cloud_security"": 0.709, ""excel"": 0.56, ""docker"": 0.907, ""jquery"": 0.72, ""communication"": 0.734, ""data_structures"": 0.58, ""sql"": 0.749}"
S3_00194,4,"{""system_design"": 0.561, ""python"": 0.658, ""testing"": 0.765, ""communication"": 0.676, ""excel"": 0.567, ""node"": 0.721, ""jquery"": 0.706}"
S3_00195,0,"{""system_design"": 0.805, ""communication"": 0.608, ""docker"": 0.683, ""kubernetes"": 0.684, ""git"": 0.792, ""jquery"": 0.596}"
S3_00196,2,"{""spark"": 0.771, ""node"": 1.0, ""git"": 0.831, ""kubernetes"": 0.802, ""ml_fundamentals"": 0.836, ""python"": 0.368, ""aws"": 0.768, ""flask"": 0.857, ""genai"": 0.733}"
S3_00197,3,"{""excel"": 0.643, ""data_structures"": 0.851, ""python"": 0.612, ""cloud_security"": 0.878, ""java"": 0.925, ""react"": 0.763, ""communication"": 0.904, ""spark"": 0.516, ""flask"": 0.636}"
S3_00198,1,"{""system_design"": 0.649, ""ml_fundamentals"": 0.683, ""sql"": 0.937, ""excel"": 0.567, ""java"": 0.842, ""genai"": 0.911}"
S3_00199,2,"{""communication"": 0.746, ""sql"": 0.848, ""docker"": 1.0, ""react"": 0.609, ""ml_fundamentals"": 0.728, ""data_structures"": 0.497, ""python"": 0.942, ""genai"": 0.727}"
S4_00000,3,"{""docker"": 0.531, ""data_structures"": 0.651, ""nlp"": 0.684, ""git"": 0.857, ""aws"": 1.0, ""sql"": 0.453, ""testing"": 0.787, ""ml_fundamentals"": 1.0, ""node"": 0.634, ""genai"": 0.625}"
S4_00001,1,"{""ml_fundamentals"": 0.944, ""docker"": 0.542, ""sql"": 0.948, ""react"": 0.916, ""cloud_security"": 0.754, ""spark"": 0.338, ""nlp"": 0.542}"
S4_00002,0,"{""communication"": 0.795, ""docker"": 0.741, ""aws"": 0.732, ""kubernetes"": 0.849, ""python"": 0.783, ""spark"": 0.694, ""sql"": 0.619, ""system_design"": 0.695, ""java"": 0.693, ""data_structures"": 0.69, ""excel"": 0.731, ""nlp"": 0.509, ""react"": 0.566, ""jquery"": 0.845}"
S4_00003,2,"{""system_design"": 0.866, ""kubernetes"": 0.892, ""jquery"": 0.557, ""git"": 0.751, ""nlp"": 0.604, ""react"": 0.553, ""genai"": 0.745}"
S4_00004,3,"{""communication"": 0.646, ""sql"": 0.576, ""data_structures"": 0.609, ""node"": 0.621, ""flask"": 0.5, ""excel"": 0.653, ""react"": 0.772, ""jquery"": 0.658}"
S4_00005,0,"{""flask"": 0.67, ""react"": 0.757, ""jquery"": 0.759, ""testing"": 0.801, ""nlp"": 1.0, ""java"": 0.589, ""node"": 0.581, ""system_design"": 0.757, ""python"": 0.938}"
S4_00006,2,"{""data_structures"": 0.84, ""communication"": 0.928, ""ml_fundamentals"": 0.735, ""aws"": 0.659, ""jquery"": 0.698, ""genai"": 0.838}"
S4_00007,2,"{""cloud_security"": 0.658, ""kubernetes"": 0.498, ""git"": 0.563, ""communication"": 0.575, ""nlp"": 0.867, ""system_design"": 0.845, ""python"": 1.0, ""node"": 0.643, ""aws"": 0.638, ""docker"": 0.74}"
S4_00008,1,"{""flask"": 0.751, ""node"": 0.516, ""ml_fundamentals"": 0.906, ""spark"": 0.799, ""excel"": 0.584, ""jquery"": 0.498, ""react"": 0.612, ""git"": 0.585, ""docker"": 0.537, ""kubernetes"": 0.509, ""nlp"": 0.685, ""java"": 0.83}"
S4_00009,3,"{""nlp"": 0.641, ""python"": 0.6, ""sql"": 0.597, ""spark"": 0.722, ""git"": 0.756, ""node"": 0.762, ""kubernetes"": 0.909, ""jquery"": 0.793, ""genai"": 0.536}"
S4_00010,2,"{""git"": 0.852, ""kubernetes"": 0.455, ""testing"": 0.558, ""spark"": 0.533, ""system_design"": 0.99, ""aws"": 1.0, ""python"": 0.61, ""node"": 0.807, ""ml_fundamentals"": 0.766}"
