student_id,assessment_id,subject,difficulty_level,student_skill_level,time_spent_minutes,study_sessions_count,study_hours_mean,study_hours_variance,days_since_last_study,previous_scores_avg,previous_scores_trend,questions_attempted,questions_correct,assessment_score,passed
9315,544,Mathematics,5,2,52.2,3,1.787,0.0689,13.4,52.79,-1.0759,45,9,41.9,0
9036,864,History,3,9,65.3,7,2.292,0.1073,1.6,77.48,-3.2707,28,19,98.8,1
7789,321,Science,4,5,71.2,6,1.753,0.2027,4.4,62.79,5.4669,36,20,53.7,0
1785,482,Computer Science,4,5,42.8,3,1.776,0.0686,1.8,61.52,-0.794,21,5,55.9,0
7139,980,History,2,6,41.6,9,1.97,0.3516,0.6,62.04,-2.5945,20,12,89.7,1
7344,691,English,4,4,70.1,2,2.409,0.1158,1.7,57.24,-0.713,28,9,47.5,0
3416,106,Computer Science,1,7,43.7,6,2.037,0.3691,3.2,64.83,0.7365,48,32,93.5,1
9988,371,Science,5,7,43.5,8,2.04,0.1763,,68.86,1.9363,10,5,75.5,1
5154,838,History,5,9,62.6,4,2.212,0.041,4.9,78.93,12.045,19,9,60.1,1
6619,115,Computer Science,2,6,60.8,6,1.815,0.1053,14.9,59.94,-1.2193,35,19,53.3,0
2936,523,History,4,1,48.9,4,1.363,0.0066,0.4,38.78,-2.6541,40,8,29.2,0
4807,623,History,3,9,86.3,4,2.034,0.5221,6.3,79.06,0.1316,23,17,79.8,1
8151,902,History,1,10,72.3,4,2.479,0.2116,0.0,79.76,-1.5905,45,33,100.0,1
4236,852,Science,2,9,110.5,1,2.212,0.0,0.0,73.98,0.5396,13,10,100.0,1
3352,120,Computer Science,4,5,53.8,3,1.386,0.0764,0.7,60.47,3.3907,28,13,62.7,1
2932,789,Mathematics,3,7,77.6,2,2.342,0.054,3.3,68.86,0.2154,45,32,69.3,1
9556,327,Mathematics,4,1,96.4,6,1.445,0.2194,0.2,45.23,2.2303,39,11,39.3,0
5916,884,Science,2,4,37.7,3,1.731,0.1624,6.4,61.78,0.8921,43,25,51.7,0
6498,387,Science,3,10,51.0,8,2.568,0.1803,0.1,80.19,-4.0735,47,38,100.0,1
1946,908,History,3,4,90.7,3,1.778,0.0701,3.4,52.58,-0.9757,35,14,55.5,0
2439,233,Computer Science,3,5,76.8,7,2.113,0.378,5.6,61.02,3.6563,30,12,81.6,1
8730,382,Computer Science,3,6,59.4,5,1.812,0.1224,1.4,61.29,-10.0865,28,17,69.9,1
5857,503,English,4,4,25.5,7,1.629,0.0829,4.3,51.65,-0.2232,21,8,60.9,1
1340,764,English,3,6,27.6,4,2.176,0.13,1.5,69.09,0.8715,36,21,76.0,1
1382,165,Mathematics,4,10,48.7,1,3.038,0.0,1.2,80.66,0.655,44,35,77.5,1
9491,748,English,3,7,39.9,7,2.253,0.1302,8.5,67.9,-7.727,21,13,76.5,1
1138,703,English,3,3,40.5,6,1.691,0.1752,2.0,47.09,-3.2558,16,6,48.6,0
1358,536,Mathematics,2,9,14.2,5,2.379,0.2857,8.4,82.7,2.3947,50,40,100.0,1
5931,928,Mathematics,4,8,26.1,3,2.53,0.015,1.2,70.13,-0.2777,26,15,80.8,1
4456,358,English,4,1,38.0,5,1.845,0.1375,2.2,44.77,-2.526,18,7,33.5,0
2627,202,Computer Science,5,2,62.9,4,1.334,0.1235,0.5,,-4.3871,26,11,48.5,0
7626,666,English,2,2,51.4,6,1.69,0.3385,3.4,48.71,1.5963,23,10,65.5,1
6004,868,History,4,10,61.5,4,2.342,0.1156,2.4,81.03,-0.0808,42,29,99.0,1
7652,200,History,2,9,60.4,3,,0.024,0.0,76.89,-3.0575,20,16,100.0,1
7416,297,History,2,9,17.5,6,2.463,0.1604,3.1,76.97,0.7384,31,27,100.0,1
4170,912,Science,2,9,86.6,5,2.469,0.1393,0.4,73.18,-1.7732,32,26,100.0,1
4835,325,History,1,1,78.3,5,1.267,0.2478,9.1,43.9,-4.2517,34,13,49.0,0
9017,562,Computer Science,4,7,61.1,8,2.22,0.2236,3.4,71.0,1.8684,31,16,80.5,1
3151,336,Science,2,3,46.8,4,1.708,0.2222,5.9,55.31,-0.2307,46,21,48.6,0
7905,125,Science,1,9,94.0,5,2.594,0.0748,8.6,76.12,6.1025,22,18,100.0,1
3834,220,History,1,8,34.6,4,2.429,0.1854,0.3,72.89,18.7566,32,21,94.5,1
3567,605,English,3,3,84.5,3,1.496,0.0146,2.1,50.08,-1.5587,26,13,62.3,1
2307,281,Mathematics,3,1,38.3,4,2.018,0.0918,0.1,48.63,2.5531,47,21,46.8,0
9848,810,English,4,9,92.9,4,2.176,0.0292,0.3,79.32,0.9547,10,6,91.1,1
3660,913,English,3,10,71.6,4,2.626,0.0743,0.2,83.79,0.0763,23,19,100.0,1
4730,866,Science,4,1,82.4,7,1.368,0.1688,3.2,44.05,-0.1072,18,5,42.3,0
7207,733,Science,1,3,65.3,3,1.49,0.0058,3.0,52.01,4.0546,39,19,68.3,1
4162,642,Science,1,6,71.2,4,2.051,0.2215,0.3,62.3,-0.7244,34,23,92.2,1
2140,414,Computer Science,4,6,60.8,9,2.252,0.091,1.5,67.33,1.2255,41,17,70.4,1
9458,896,Computer Science,3,10,34.6,4,2.822,0.0675,1.4,78.17,1.3378,33,28,89.6,1
2708,717,Mathematics,3,4,87.4,2,2.064,0.0292,,59.58,-0.0368,41,26,75.7,1
4630,835,Science,4,2,53.4,5,1.867,0.3362,5.1,46.54,-0.4525,23,5,41.0,0
4211,372,History,5,10,62.4,5,2.323,0.1673,6.0,80.46,-0.0337,16,11,90.9,1
7538,331,Science,3,6,20.3,3,2.203,0.0505,2.1,63.77,0.8545,38,27,83.5,1
1475,519,Computer Science,2,10,55.6,11,2.454,0.1831,7.8,77.6,0.1094,19,15,100.0,1
8684,867,Science,3,5,69.9,3,2.222,0.5295,2.7,65.35,3.1752,28,18,57.3,0
2207,541,Computer Science,5,6,103.1,5,2.117,0.1046,3.7,65.69,2.5807,23,13,64.9,1
2960,595,Science,1,7,58.4,7,2.4,0.1391,0.8,61.07,-1.0595,27,19,96.1,1
1557,123,History,1,9,51.4,7,2.714,0.1033,1.3,77.79,3.7065,20,14,100.0,1
1882,208,Mathematics,1,7,43.5,5,2.077,0.3804,6.5,65.17,0.3856,48,37,68.6,1
5761,802,History,3,4,44.1,5,1.772,0.1928,18.9,57.21,-1.9853,35,18,57.3,0
6867,601,Computer Science,1,10,104.6,5,3.012,0.3136,6.1,81.86,-1.151,48,41,100.0,1
7963,958,English,5,5,33.4,1,1.659,0.0,0.3,63.78,3.6904,50,27,70.5,1
8166,124,History,5,6,49.6,2,1.588,0.2274,0.8,62.13,-1.1961,23,13,65.3,1
8929,286,Science,3,9,95.6,7,2.543,0.1155,3.0,78.23,-0.3593,33,29,100.0,1
6347,387,Mathematics,2,5,88.8,3,2.242,0.3368,6.6,62.2,-0.5101,18,10,67.5,1
8269,727,Science,3,5,117.9,2,1.49,0.0142,0.9,58.73,-0.6904,48,24,55.1,0
9125,437,Science,1,7,86.8,4,2.355,0.1257,6.9,73.28,0.6992,35,27,98.2,1
3454,977,History,3,2,66.1,4,1.643,0.0513,4.1,45.5,-0.1371,22,10,57.2,0
5494,136,Mathematics,5,3,75.5,7,1.536,0.2508,7.4,51.17,3.1057,17,6,43.0,0
2946,893,English,3,2,34.7,5,1.54,0.1784,4.1,45.7,-3.5358,24,10,31.6,0
3808,236,Science,3,10,57.5,3,1.859,0.569,4.6,83.84,0.8282,48,34,94.7,1
7642,607,Mathematics,2,10,35.9,5,2.743,0.1619,1.4,84.78,-1.2256,36,33,79.6,1
4825,326,English,5,2,95.7,5,1.292,0.1353,6.4,49.1,-0.8631,12,2,21.3,0
4536,419,Science,4,3,23.3,3,1.38,0.2853,9.3,50.45,-2.1628,35,15,45.6,0
7068,939,Mathematics,4,6,53.9,6,2.095,0.3956,10.3,59.53,-2.1998,50,21,57.4,0
4802,281,History,5,5,33.8,3,2.243,0.6797,0.1,54.9,0.0833,34,18,66.5,1
5699,973,Science,4,5,85.2,5,2.148,0.1282,4.9,58.64,-2.5378,39,18,56.1,0
2970,185,Science,1,2,64.2,11,1.983,0.0812,22.8,44.14,-1.1625,39,18,58.2,0
6806,566,Mathematics,4,2,59.3,2,1.693,0.0406,4.4,46.84,1.3311,35,11,29.3,0
7142,152,Science,1,1,30.5,4,1.569,0.075,0.9,44.5,-0.2476,28,10,44.7,0
3819,959,English,5,3,95.7,8,2.026,0.4573,10.5,49.91,-2.617,36,8,50.9,0
1364,966,Science,4,7,36.8,7,1.901,0.1427,1.5,70.88,4.563,14,6,80.7,1
5258,334,Computer Science,4,5,49.9,3,2.078,0.2341,0.2,63.63,2.5038,48,23,61.3,1
4119,878,English,1,7,59.9,8,2.441,0.1228,2.8,73.13,1.2059,42,35,91.3,1
2863,898,Mathematics,1,9,73.4,6,2.478,0.3795,0.5,77.28,0.9566,25,21,100.0,1
1115,532,English,3,6,52.8,4,2.184,0.1628,0.6,58.59,0.7915,34,20,63.4,1
8084,595,Computer Science,2,2,95.9,3,1.789,0.2087,3.1,49.93,5.1286,47,16,52.0,0
9016,199,Computer Science,4,1,61.4,9,2.003,0.0788,4.7,42.82,0.6076,12,3,50.4,0
3384,698,Science,2,1,101.7,7,1.834,0.0817,11.8,38.14,-1.1957,32,12,40.6,0
4935,502,Science,2,10,37.0,4,2.023,0.3013,6.1,84.11,1.4587,22,19,85.8,1
8742,495,History,4,9,73.2,5,2.557,0.3688,9.2,72.48,0.0234,31,17,75.3,1
6442,626,English,1,6,41.5,5,2.01,0.0802,2.7,66.91,4.9642,11,7,77.4,1
3490,514,History,3,6,56.1,1,2.375,0.0,1.9,60.11,3.6499,47,27,63.3,1
7980,712,Computer Science,5,4,26.7,2,1.998,0.2,4.5,59.5,-1.6082,25,6,47.2,0
8661,776,Science,4,2,94.4,5,1.678,0.4763,5.9,48.53,-1.3308,42,16,35.0,0
2724,562,Science,4,10,94.4,2,2.387,0.3338,4.2,,-0.3326,10,7,83.7,1
9182,640,Science,5,3,90.6,7,2.191,0.4478,1.5,56.34,0.368,17,1,46.3,0
3767,725,Mathematics,2,3,84.0,5,1.804,0.1263,2.3,50.0,0.0474,28,10,61.7,1
2137,718,Computer Science,3,8,128.6,7,2.134,0.2183,3.0,73.11,1.2406,22,15,82.6,1
5117,463,Science,2,6,65.3,7,2.339,0.2299,0.1,65.04,8.215,37,30,92.9,1
4420,229,Computer Science,5,7,102.2,5,2.092,0.4327,10.6,64.56,-3.2141,17,9,57.8,0
6845,183,Science,5,9,59.8,5,2.434,0.1439,3.6,73.85,-0.4813,31,11,66.7,1
5778,370,English,3,1,75.3,4,1.5,0.105,,45.63,-5.5027,32,8,40.7,0
4906,343,Computer Science,5,2,80.6,5,1.572,0.11,0.9,48.49,0.0432,20,5,33.5,0
4637,487,History,5,9,14.7,6,2.578,0.2293,4.1,73.67,-2.3293,20,9,84.7,1
3953,313,Mathematics,3,5,57.2,7,1.731,0.2114,13.0,58.63,-4.3738,49,28,58.3,0
6929,917,History,4,4,54.5,4,2.429,0.0442,1.2,60.6,3.5429,30,12,56.3,0
1276,265,Computer Science,2,1,59.4,6,1.65,0.2628,2.1,41.46,-1.5346,42,21,40.5,0
2999,890,Science,4,9,42.1,13,2.532,0.2614,2.5,75.57,1.0546,25,14,95.4,1
2227,158,Computer Science,4,9,64.1,4,2.061,0.2447,2.4,78.23,1.6288,49,35,72.5,1
7337,701,Mathematics,2,4,68.9,3,1.571,0.1382,4.6,52.94,-1.7387,14,8,69.5,1
4735,982,Computer Science,4,9,34.9,7,2.546,0.1841,2.5,72.98,5.6979,40,33,81.0,1
1695,942,Science,3,10,,3,2.856,0.2895,5.6,73.84,-1.8138,23,19,99.9,1
5152,603,History,2,1,53.8,6,1.281,0.2391,3.3,41.26,-2.8525,15,6,55.7,0
8901,805,English,1,5,90.1,5,2.107,0.1245,0.9,59.69,-3.5157,37,19,73.5,1
8470,222,History,4,1,74.5,7,1.858,0.2477,14.8,46.18,-1.072,27,5,24.4,0
8537,747,Science,5,4,40.8,4,2.29,0.0641,1.4,58.41,0.832,31,12,46.1,0
3841,512,Science,2,5,84.4,8,1.952,0.1214,4.1,56.94,5.0599,15,8,70.4,1
5208,238,Mathematics,1,3,58.7,9,2.056,0.2861,0.3,57.23,-0.0707,21,13,80.3,1
9733,328,Computer Science,5,2,61.6,8,1.519,0.1119,12.5,48.54,4.4294,48,8,27.3,0
2088,373,Computer Science,1,6,36.9,6,2.193,0.1038,13.2,61.71,8.9698,13,8,80.2,1
4363,538,History,4,3,65.1,5,1.544,0.1337,2.3,57.9,-0.5741,24,11,49.0,0
1024,661,English,5,10,83.6,3,2.266,0.0042,0.6,82.54,1.3795,33,22,92.9,1
7144,217,English,4,1,54.0,4,2.213,0.3878,7.3,41.5,16.854,25,6,39.6,0
6668,813,Mathematics,5,5,99.5,4,1.783,0.1814,1.5,62.4,-1.6378,12,3,45.3,0
5236,582,Science,2,2,82.6,6,1.76,0.3414,6.0,46.47,-1.0088,33,13,57.7,0
9068,494,Mathematics,3,2,39.1,5,1.684,0.5951,12.3,54.53,3.0919,25,8,34.6,0
3235,802,Computer Science,3,4,66.5,3,2.445,0.1998,4.5,56.22,-1.1454,27,16,52.3,0
8295,975,Science,1,4,25.6,6,1.781,0.3225,9.9,60.12,-1.778,39,27,74.7,1
9392,559,Mathematics,5,4,35.8,5,1.782,0.2455,1.3,54.62,1.3754,10,3,59.3,0
9448,934,History,4,7,16.5,8,2.208,0.4499,12.1,67.2,1.7534,21,12,77.0,1
4747,792,Computer Science,2,1,19.8,3,1.417,0.2351,1.3,45.16,0.5036,12,4,53.4,0
4175,177,English,2,8,52.6,5,2.338,0.1684,1.3,69.9,-2.2639,49,37,100.0,1
5897,511,Mathematics,2,10,55.3,2,2.587,0.1583,10.6,78.58,-0.006,15,12,94.2,1
6037,174,Computer Science,3,9,65.7,4,2.772,0.0495,4.0,77.68,0.3213,38,29,88.9,1
8427,394,Computer Science,4,10,37.6,6,2.363,0.2012,8.0,78.34,2.2504,45,32,88.2,1
9605,892,English,2,6,80.8,4,2.128,0.1242,8.1,67.17,-2.5437,12,6,63.6,1
3014,120,English,2,4,54.7,6,1.745,0.3849,5.2,57.6,2.9909,38,18,63.6,1
2381,270,English,1,6,67.8,1,2.259,0.0,1.0,60.67,-1.3164,10,7,89.2,1
2098,114,Mathematics,5,10,10.0,8,2.54,0.3205,5.9,79.07,3.2622,20,15,87.7,1
4426,310,English,5,7,60.1,4,2.339,0.2154,0.3,69.74,-0.7863,48,29,76.9,1
4655,659,History,5,6,79.7,4,2.02,0.1408,1.1,68.43,1.9098,22,7,75.0,1
8938,185,Computer Science,1,1,10.0,7,1.432,0.3735,5.1,41.56,-1.1932,44,18,45.0,0
1187,248,English,3,5,60.8,4,2.19,0.3888,11.9,55.32,-0.6476,50,23,49.1,0
6409,799,Computer Science,1,8,40.3,4,1.943,0.0528,,75.53,1.3452,30,25,100.0,1
3092,471,Science,2,8,98.5,5,2.153,0.2217,2.0,70.78,-3.3921,39,29,100.0,1
3130,579,Science,4,10,27.8,4,2.644,0.3583,8.7,91.42,2.3082,30,21,77.4,1
6242,917,English,2,9,114.0,6,2.262,0.1375,17.0,77.63,1.049,20,16,87.2,1
9549,250,Computer Science,2,4,92.3,6,2.314,0.3816,2.0,51.29,-0.8732,10,5,80.5,1
6647,240,Science,4,10,62.8,5,2.376,0.4195,1.0,78.64,-0.0594,19,13,100.0,1
6185,168,English,5,6,24.1,2,2.549,0.661,1.1,60.99,-9.4176,11,5,62.5,1
6776,359,Computer Science,1,7,48.5,6,2.38,0.2261,2.6,74.34,-0.6597,41,35,97.9,1
8913,945,English,3,5,77.2,6,2.158,0.1357,0.3,62.9,2.3462,27,17,63.7,1
8547,620,Computer Science,2,8,62.8,5,2.171,0.0745,3.3,68.35,5.7545,26,18,85.3,1
8823,732,Science,2,3,32.5,2,1.609,0.142,6.6,57.25,0.9652,49,30,50.8,0
8355,470,English,3,8,87.7,5,2.714,0.3926,3.8,70.91,-0.4648,44,35,87.2,1
7465,518,Science,1,5,57.6,8,2.117,0.2066,17.5,61.43,-0.6139,41,24,84.1,1
2497,200,English,2,1,67.1,5,1.674,0.2617,3.1,42.55,10.3422,16,7,56.3,0
3555,760,Mathematics,3,6,84.9,4,2.245,0.1514,0.1,67.2,-4.2703,45,26,73.8,1
6409,757,Science,2,2,82.1,6,1.935,0.3049,3.2,50.39,1.6793,45,25,52.1,0
3951,964,Science,5,7,87.0,5,2.109,0.1865,13.3,65.92,1.64,47,24,62.4,1
2238,342,History,5,9,77.5,4,1.91,0.1702,0.5,79.57,-0.5283,16,11,75.5,1
5727,852,Science,2,3,43.3,4,2.096,0.2057,1.3,49.15,5.0836,47,24,71.7,1
4965,611,Computer Science,2,10,58.9,5,2.545,0.0234,6.3,71.57,-2.8899,41,33,100.0,1
6686,948,English,5,4,93.7,4,2.562,0.1325,1.7,55.2,4.778,14,4,58.8,0
4701,654,Mathematics,2,4,26.3,2,1.94,0.005,7.2,55.89,0.4221,29,13,66.7,1
3780,194,Computer Science,1,4,31.8,4,1.921,0.2104,2.7,58.7,-0.9699,28,16,80.2,1
8398,325,Computer Science,1,3,73.5,5,1.883,0.2761,7.9,58.02,-2.9758,35,18,69.3,1
2588,617,Computer Science,4,5,57.7,3,2.202,0.0043,4.0,64.3,-1.1323,38,19,51.9,0
3368,313,Computer Science,1,9,18.1,1,2.216,0.0,0.4,83.89,2.4212,33,27,93.8,1
6789,817,Mathematics,2,8,77.5,7,2.232,0.3422,2.4,75.24,2.1536,15,12,95.3,1
1436,166,History,2,10,71.3,5,2.524,0.2329,2.0,80.13,-1.3037,39,33,100.0,1
3828,495,Science,3,2,125.9,4,1.934,0.1655,8.3,47.13,-0.1519,37,15,43.2,0
2556,711,Computer Science,1,9,64.8,2,1.642,0.0398,4.9,74.52,-1.9524,20,16,99.7,1
8570,111,Science,5,10,113.0,8,2.808,0.0504,7.5,78.46,0.6889,28,22,100.0,1
8480,336,Science,5,2,84.6,5,2.054,0.1103,2.3,42.32,3.8339,16,3,32.3,0
1182,933,Computer Science,4,7,13.0,5,2.069,0.3694,5.9,,1.5224,26,9,71.2,1
8190,869,History,3,5,60.8,5,2.209,0.1182,0.3,62.03,3.1906,21,9,76.3,1
7687,498,Science,5,7,58.4,7,2.262,0.6442,0.2,69.34,-2.822,29,14,69.2,1
6565,506,English,4,5,57.8,5,1.886,0.1259,1.7,62.9,-2.326,16,7,56.5,0
8241,948,Science,1,6,38.4,3,1.875,0.037,,61.87,4.4935,45,29,81.1,1
8651,579,Computer Science,3,8,80.0,8,2.413,0.3967,3.8,67.1,-6.3921,16,9,83.3,1
6575,746,Mathematics,3,1,51.4,5,1.681,0.2552,2.6,43.74,-2.6893,29,9,52.7,0
2589,321,Science,2,1,89.4,4,1.724,0.1179,11.3,37.68,0.2362,37,22,46.1,0
9851,255,History,1,5,85.7,11,1.989,0.2706,3.4,63.39,2.1024,13,7,96.1,1
1159,753,English,3,1,54.0,2,1.855,0.5729,4.8,40.22,14.2578,47,17,55.0,0
7555,527,English,4,3,44.8,2,1.995,0.0362,21.3,47.84,0.2701,43,18,39.8,0
9244,257,Mathematics,5,10,46.0,7,2.583,0.0629,3.7,89.3,4.0559,18,12,90.8,1
7846,515,Mathematics,1,9,60.7,2,2.22,0.0003,7.7,78.85,2.1216,45,39,83.8,1
3307,425,Science,1,7,68.1,5,1.914,0.4304,2.7,68.0,-13.6628,41,31,95.5,1
2228,470,Computer Science,3,6,48.8,4,2.345,0.515,0.2,60.89,-1.2028,42,25,72.4,1
8226,443,History,3,8,49.6,4,2.397,0.0843,9.0,71.76,-0.7442,45,28,68.2,1
6590,361,English,3,8,67.1,5,2.561,0.0805,14.4,71.13,0.2391,37,21,73.8,1
7919,382,Mathematics,4,6,85.8,4,2.485,0.0469,2.8,68.7,-0.5715,26,14,75.4,1
6585,949,History,2,4,66.1,5,1.663,0.0835,3.5,57.51,-2.9904,25,17,61.1,1
7046,955,Computer Science,3,4,59.3,2,2.111,0.0008,2.8,56.62,1.2843,49,21,67.5,1
5945,328,English,2,4,65.9,3,2.148,0.0659,28.9,54.94,3.2317,40,20,67.7,1
8927,987,English,2,6,15.1,4,2.199,0.2459,11.7,60.18,1.5363,15,12,87.2,1
8016,379,Computer Science,1,1,54.2,3,1.686,0.572,0.2,46.4,-6.7076,19,9,52.8,0
8758,969,English,5,2,28.6,5,1.708,0.0457,7.5,46.79,-3.5489,28,3,37.4,0
6086,389,Computer Science,5,6,46.4,7,2.009,0.1786,4.6,62.32,-3.8379,49,31,73.1,1
8161,779,English,4,1,37.1,3,2.3,0.1285,0.1,41.26,-0.7029,34,9,35.2,0
2884,146,Science,4,9,36.8,7,2.412,0.0688,2.9,81.23,0.0766,11,7,95.0,1
2809,814,Computer Science,5,6,35.4,5,1.799,0.0812,0.8,67.0,-9.4113,31,9,57.3,0
4167,313,History,5,7,118.1,3,1.889,0.0518,10.3,62.34,-3.1484,30,15,62.1,1
7352,857,Science,1,1,58.6,5,1.641,0.1878,0.1,42.98,-0.1737,40,20,68.1,1
7056,123,History,1,8,90.1,4,2.155,0.8343,10.3,78.07,2.4049,23,20,80.7,1
3437,420,English,5,5,79.0,3,2.443,0.0083,14.1,60.27,4.0896,24,9,52.5,0
7468,373,History,3,5,77.2,4,2.211,0.0156,0.4,54.52,1.4066,40,22,69.8,1
6951,655,Science,3,6,73.6,3,2.462,0.0139,6.4,65.61,3.7469,23,13,69.3,1
6276,943,Computer Science,1,7,,8,2.152,0.1214,4.0,68.82,-2.8179,29,21,97.7,1
9859,412,Mathematics,2,7,70.7,4,1.727,0.2555,15.4,70.66,1.0338,31,14,69.1,1
8818,462,History,5,5,15.5,2,1.378,0.0531,8.0,62.96,-1.6197,10,4,31.5,0
5728,767,Mathematics,4,1,55.6,4,1.501,0.0677,5.9,45.5,-0.5859,41,12,35.1,0
3624,479,History,3,9,33.8,6,2.74,0.2286,13.0,72.56,1.9811,22,14,78.3,1
6738,810,History,2,6,25.0,1,2.755,0.0,0.9,64.07,-4.7795,31,20,91.8,1
5232,773,Computer Science,3,9,70.8,5,2.66,0.1106,2.4,74.13,-3.7593,11,8,86.7,1
6793,569,English,2,4,10.0,7,1.909,0.0855,9.3,55.03,-1.616,38,16,78.4,1
5523,845,Science,5,2,62.7,3,1.974,0.4172,0.5,48.58,-0.2902,36,8,44.9,0
6571,774,Science,5,3,18.8,2,1.506,0.0014,,49.38,-1.1241,18,6,33.7,0
3224,215,Science,5,4,55.6,5,2.009,0.1131,6.8,53.28,-0.2525,31,9,40.4,0
9389,704,English,1,10,79.4,5,2.274,0.4299,2.9,80.28,2.993,27,21,100.0,1
7091,141,Mathematics,2,8,43.7,9,2.46,0.2088,2.1,72.83,-1.1594,49,32,99.5,1
9662,895,Science,4,3,30.4,2,2.242,0.0795,0.8,,5.192,26,8,46.0,0
7361,478,Mathematics,4,8,51.5,6,2.311,0.149,0.5,74.81,-2.0625,33,21,79.1,1
2948,821,English,5,6,75.5,5,2.141,0.16,,64.11,-0.3756,29,14,59.9,0
8094,305,English,4,4,67.6,3,2.01,0.1565,9.3,60.7,1.2947,49,23,57.1,0
7318,565,Computer Science,3,7,58.2,4,1.349,0.1394,3.8,68.47,-0.2571,14,7,68.0,1
4796,831,Science,2,5,39.1,5,1.403,0.1068,3.0,57.81,1.7852,11,6,86.5,1
1234,379,Computer Science,2,5,49.8,5,2.198,0.2648,1.9,56.79,4.104,23,12,89.7,1
4607,747,Science,2,9,77.2,7,2.48,0.135,0.9,77.87,-0.175,20,15,100.0,1
9043,717,English,3,3,56.7,2,1.87,0.0106,23.1,57.85,7.2372,23,11,43.8,0
1522,217,English,1,10,66.1,6,2.515,0.1828,0.1,85.15,2.5875,11,8,100.0,1
6904,336,History,3,4,,7,1.947,0.1613,1.9,57.05,-1.2283,31,12,56.5,0
5888,408,History,2,5,31.7,8,2.12,0.201,7.3,62.43,0.2692,31,17,78.6,1
6832,555,English,2,1,110.1,2,1.666,0.2295,3.7,44.26,-4.2789,34,13,40.9,0
8122,574,English,2,7,,9,2.01,0.4808,1.9,72.48,4.5942,19,12,72.6,1
6842,199,Mathematics,4,8,66.9,1,2.426,0.0,24.6,74.18,12.1837,41,22,57.5,0
2316,360,Mathematics,1,6,55.9,9,2.025,0.1551,4.8,66.65,2.2434,14,11,93.0,1
2124,404,Computer Science,3,9,95.5,3,2.103,0.0776,1.7,77.68,-9.0351,24,15,100.0,1
6621,453,History,2,3,40.1,3,1.685,0.1373,9.4,51.39,-4.2649,48,21,47.3,0
6423,385,History,5,2,76.7,5,1.41,0.0897,0.8,47.66,-6.0643,16,4,36.2,0
3587,427,English,1,5,60.9,6,1.64,0.1449,3.1,61.3,-0.9016,24,19,85.6,1
6672,202,English,5,9,53.4,8,2.537,0.3033,9.2,75.48,-4.9556,44,24,86.6,1
2378,162,Computer Science,1,1,53.1,6,1.563,0.0863,20.6,44.23,0.3205,11,5,47.6,0
4374,786,History,2,1,92.6,5,1.49,0.1656,2.4,40.52,-0.0384,22,8,54.5,0
2519,381,Mathematics,1,10,13.2,6,2.057,0.232,0.7,84.08,-0.1083,20,14,100.0,1
6777,540,Science,1,3,101.6,4,2.195,0.0105,4.2,56.38,3.8105,22,13,76.6,1
8935,392,Computer Science,2,10,85.6,3,2.434,0.0991,14.4,81.29,1.6234,36,31,98.8,1
7093,837,Science,5,3,60.9,5,1.842,0.3227,5.5,51.92,1.5257,14,5,51.5,0
9418,106,Mathematics,5,5,54.1,6,1.982,0.2683,4.6,56.37,-2.0729,14,5,60.0,1
6355,738,Mathematics,4,4,59.7,6,1.808,0.3181,1.9,48.63,-1.0324,27,10,57.3,0
5968,191,Science,5,6,72.1,7,2.157,0.1925,4.7,66.59,0.7657,25,12,74.5,1
6574,289,Computer Science,5,8,90.9,4,2.644,0.0809,10.8,68.09,0.2268,22,10,51.7,0
5072,970,Science,1,8,72.1,5,2.044,0.1891,2.4,68.97,1.2336,35,28,82.5,1
3257,575,Computer Science,4,4,66.9,8,1.723,0.1137,1.4,59.47,-1.6549,27,10,72.5,1
9588,610,Computer Science,2,1,60.7,2,1.467,0.6385,3.3,43.82,0.946,39,12,50.5,0
5424,561,English,2,7,13.9,10,2.242,0.1254,2.4,69.02,0.431,35,24,86.9,1
4237,152,History,3,6,18.5,6,2.018,0.1551,3.2,62.5,0.1862,31,19,81.2,1
4893,853,History,4,5,87.5,5,1.747,0.2062,0.5,62.95,0.215,15,7,76.6,1
3005,585,Mathematics,1,4,71.8,5,1.863,0.1941,2.0,58.1,0.5904,34,20,93.9,1
3016,743,English,3,6,80.7,5,1.911,0.1717,8.8,67.54,-2.4407,17,7,61.8,1
2772,589,History,3,8,80.2,1,2.696,0.0,2.6,70.86,0.3616,48,31,67.7,1
9353,463,Computer Science,2,6,75.3,3,2.413,0.245,17.2,63.67,-0.2741,30,14,72.4,1
4976,211,Computer Science,5,3,81.7,8,1.284,0.2161,6.2,50.37,-1.3093,12,2,39.8,0
2751,508,Science,1,9,38.6,3,2.754,0.0268,2.3,70.32,-3.1664,44,34,89.9,1
9967,106,Science,4,3,74.2,5,1.668,0.1994,1.4,52.33,-1.6911,49,21,45.7,0
8430,841,Computer Science,3,4,71.3,4,1.621,0.4328,5.8,52.1,5.6258,45,12,54.0,0
8170,767,Computer Science,1,5,93.1,2,2.405,0.1078,1.8,,-1.3279,44,31,71.6,1
7469,296,Science,2,2,10.0,10,1.787,0.476,13.1,55.8,-0.6465,11,4,48.4,0
4220,934,History,3,10,119.7,3,2.271,0.1038,0.6,81.39,-1.9455,15,11,100.0,1
1539,975,Mathematics,3,10,81.2,7,2.394,0.1831,0.1,78.68,-0.441,50,46,100.0,1
