candidate_id,as_of_date,days_since_signup,days_since_last_event,events_7d,events_14d,events_30d,events_90d,apply_30d,apply_90d,login_30d,distinct_event_types_30d,recency_trend_ratio,seniority_enc,city_tier_enc,channel_enc,device_enc,fairness_group,churned
C108064,2025-07-01,56,4,1,1,2,10,0,1,0,2,2.0,0,1,2,2,group_A,0
C108068,2025-07-01,78,29,0,0,1,9,0,0,0,1,1.0,2,0,1,2,group_A,1
C108074,2025-07-01,83,9,0,2,4,12,0,1,2,2,0.3333333333333333,0,1,2,2,group_B,0
C108075,2025-07-01,97,42,0,0,0,4,0,0,0,0,1.0,1,1,2,0,group_B,1
C108079,2025-07-01,83,3,1,4,14,38,2,3,5,5,0.5,3,1,0,0,group_A,0
C108080,2025-07-01,123,54,0,0,0,10,0,1,0,0,1.0,1,2,0,1,group_B,0
C108083,2025-07-01,46,0,3,6,10,16,1,1,4,5,1.0,2,0,0,1,group_B,0
C108084,2025-07-01,14,9,0,2,2,2,0,0,1,2,0.3333333333333333,1,1,1,2,group_B,0
C108087,2025-07-01,139,36,0,0,0,6,0,2,0,0,1.0,2,1,0,1,group_A,0
C108088,2025-07-01,45,2,1,5,11,16,2,4,8,3,0.4,0,0,2,0,group_A,0
C108099,2025-07-01,27,21,0,0,1,1,0,0,1,1,1.0,0,1,0,0,group_A,1
C108101,2025-07-01,153,0,3,5,10,30,1,7,4,3,1.3333333333333333,1,2,0,0,group_B,0
C108109,2025-07-01,87,6,1,4,7,29,2,4,2,4,0.5,0,0,3,1,group_A,0
C108111,2025-07-01,99,2,3,5,13,46,1,9,8,3,1.3333333333333333,2,2,2,0,group_B,0
C108115,2025-07-01,155,2,1,1,1,4,0,1,1,1,2.0,0,1,1,0,group_A,1
C108119,2025-07-01,72,3,1,2,3,7,1,1,0,2,1.0,3,2,0,1,group_B,1
C108121,2025-07-01,162,0,1,1,2,10,0,0,2,1,2.0,1,1,0,0,group_A,0
C108122,2025-07-01,39,0,3,7,16,17,1,1,7,6,0.8,1,0,1,0,group_B,0
C108123,2025-07-01,19,10,0,2,5,5,1,1,2,3,0.3333333333333333,0,1,2,1,group_B,0
C108124,2025-07-01,46,5,1,3,7,9,0,0,2,2,0.6666666666666666,0,1,0,0,group_B,1
C108131,2025-07-01,66,9,0,2,2,4,0,0,0,1,0.3333333333333333,1,0,2,1,group_A,1
C108134,2025-07-01,37,7,1,1,3,3,0,0,3,1,2.0,2,1,0,0,group_A,0
C108135,2025-07-01,14,0,4,8,8,8,3,3,2,3,1.0,1,0,0,2,group_A,0
C108136,2025-07-01,80,1,1,2,3,17,0,2,1,3,1.0,1,1,3,0,group_A,0
C108137,2025-07-01,131,1,1,2,4,8,2,3,0,2,1.0,0,1,2,1,group_B,1
C108138,2025-07-01,116,17,0,0,1,8,1,1,0,1,1.0,0,1,3,0,group_A,0
C108140,2025-07-01,55,0,2,3,11,23,2,3,5,4,1.5,3,1,1,2,group_A,0
C108146,2025-07-01,180,6,1,3,5,15,2,3,1,4,0.6666666666666666,0,0,1,0,group_A,0
C108150,2025-07-01,79,0,3,3,5,16,4,4,0,2,4.0,3,1,2,0,group_B,0
C108158,2025-07-01,143,24,0,0,1,3,0,1,1,1,1.0,1,1,0,0,group_B,1
C108165,2025-07-01,33,12,0,1,2,2,1,1,0,2,0.5,2,1,0,1,group_B,0
C108170,2025-07-01,115,14,0,1,4,9,1,1,1,4,0.5,0,0,3,2,group_B,0
C108171,2025-07-01,139,6,1,2,8,34,0,4,7,2,1.0,2,0,2,1,group_B,0
C108182,2025-07-01,42,11,0,2,4,6,0,0,3,2,0.3333333333333333,0,0,0,0,group_A,1
C108183,2025-07-01,52,3,3,3,7,10,2,2,0,3,4.0,1,0,0,0,group_A,0
C108185,2025-07-01,91,1,2,4,9,38,1,7,3,4,1.0,0,0,0,2,group_B,0
C108197,2025-07-01,10,0,3,3,3,3,1,1,2,2,4.0,0,0,0,2,group_A,0
C108199,2025-07-01,129,2,1,1,1,12,0,0,1,1,2.0,1,0,3,0,group_A,0
C108209,2025-07-01,130,1,3,3,8,29,1,5,5,3,4.0,3,2,0,0,group_B,0
C108212,2025-07-01,160,37,0,0,0,2,0,0,0,0,1.0,0,1,2,0,group_B,0
C108213,2025-07-01,24,2,5,5,8,8,2,2,4,4,6.0,1,1,1,0,group_A,0
C108215,2025-07-01,32,6,2,6,15,16,4,4,4,5,0.6,1,0,0,2,group_A,0
C108217,2025-07-01,134,1,5,10,16,38,1,2,6,6,1.0,1,2,1,1,group_A,0
C108223,2025-07-01,87,18,0,0,4,11,0,1,2,2,1.0,0,0,3,0,group_A,1
C108224,2025-07-01,121,3,3,3,7,34,2,8,3,3,4.0,1,2,0,0,group_A,0
C108225,2025-07-01,56,5,1,1,3,9,1,1,1,3,2.0,1,0,2,0,group_B,0
C108229,2025-07-01,54,0,1,1,9,18,2,4,7,2,2.0,0,1,0,0,group_A,0
C108232,2025-07-01,108,29,0,0,1,8,0,2,1,1,1.0,0,0,1,0,group_A,1
C108235,2025-07-01,107,0,2,3,4,22,0,2,2,2,1.5,2,0,3,0,group_A,0
C108236,2025-07-01,160,2,1,3,7,24,0,2,4,4,0.6666666666666666,1,2,0,2,group_A,0
C108240,2025-07-01,18,0,2,6,8,8,0,0,5,3,0.6,0,0,0,0,group_A,0
C108241,2025-07-01,154,8,0,1,2,3,0,0,2,1,0.5,1,2,1,2,group_A,1
C108243,2025-07-01,71,8,0,2,5,12,1,2,1,3,0.3333333333333333,1,1,3,0,group_A,0
C108245,2025-07-01,119,1,1,2,6,16,0,1,1,3,1.0,0,2,3,1,group_B,0
C108249,2025-07-01,179,48,0,0,0,2,0,0,0,0,1.0,1,2,2,0,group_A,0
C108254,2025-07-01,75,17,0,0,2,6,0,1,1,2,1.0,0,1,0,2,group_A,1
C108257,2025-07-01,71,1,3,7,11,16,2,2,5,3,0.8,1,2,2,1,group_A,0
C108259,2025-07-01,131,20,0,0,1,6,0,0,1,1,1.0,0,0,2,2,group_A,0
C108261,2025-07-01,34,5,2,5,12,15,3,3,5,5,0.75,0,2,1,0,group_A,0
C108262,2025-07-01,61,5,1,4,7,15,0,0,4,2,0.5,0,0,3,0,group_A,0
C108275,2025-07-01,102,0,3,4,9,21,1,1,6,4,2.0,1,1,2,1,group_A,0
C108276,2025-07-01,49,3,1,5,10,19,1,1,6,3,0.4,2,0,3,0,group_A,0
C108277,2025-07-01,22,0,3,6,10,10,4,4,5,3,1.0,2,1,0,1,group_B,0
C108279,2025-07-01,69,2,2,6,11,24,1,3,6,3,0.6,2,2,0,0,group_A,0
C108284,2025-07-01,69,9,0,1,1,3,0,0,1,1,0.5,2,0,2,0,group_B,1
C108295,2025-07-01,12,1,7,8,8,8,3,3,2,4,4.0,0,2,0,2,group_A,0
C108296,2025-07-01,64,9,0,3,5,16,0,1,1,3,0.25,2,2,0,2,group_A,0
C108300,2025-07-01,173,7,2,2,3,7,0,1,1,2,3.0,2,0,3,2,group_A,1
C108308,2025-07-01,27,14,0,1,3,3,0,0,2,2,0.5,1,1,1,1,group_B,0
C108313,2025-07-01,130,1,1,2,3,15,0,1,2,2,1.0,3,0,1,0,group_A,0
C108325,2025-07-01,104,11,0,2,5,44,2,4,2,3,0.3333333333333333,1,0,2,0,group_A,0
C108332,2025-07-01,24,1,4,4,6,6,2,2,3,3,5.0,0,0,3,1,group_A,0
C108334,2025-07-01,175,0,8,9,14,34,3,8,5,5,4.5,0,1,3,2,group_B,0
C108340,2025-07-01,117,19,0,0,3,13,1,3,1,3,1.0,1,0,2,2,group_B,0
C108341,2025-07-01,160,8,0,1,1,6,0,0,1,1,0.5,0,1,1,2,group_A,1
C108343,2025-07-01,21,1,1,3,3,3,2,2,0,2,0.6666666666666666,2,1,0,0,group_B,0
C108345,2025-07-01,178,1,1,2,4,13,0,0,2,3,1.0,2,0,0,0,group_B,0
C108348,2025-07-01,25,1,1,2,5,5,0,0,3,3,1.0,2,0,0,0,group_A,0
C108349,2025-07-01,66,6,1,2,7,24,0,2,4,2,1.0,2,2,1,1,group_A,0
C108355,2025-07-01,173,2,1,2,3,16,0,0,1,2,1.0,0,2,2,0,group_B,0
C108356,2025-07-01,144,46,0,0,0,3,0,0,0,0,1.0,2,0,0,2,group_B,0
C108359,2025-07-01,125,15,0,0,1,5,0,1,1,1,1.0,2,2,0,0,group_A,1
C108361,2025-07-01,31,1,2,2,4,4,0,0,3,2,3.0,1,0,1,0,group_B,0
C108362,2025-07-01,56,1,2,4,11,19,1,3,6,4,1.0,2,1,2,0,group_B,0
C108364,2025-07-01,116,1,2,3,7,19,1,3,2,3,1.5,2,2,2,0,group_A,0
C108365,2025-07-01,17,2,2,3,3,3,0,0,2,2,1.5,1,0,0,0,group_B,0
C108369,2025-07-01,136,9,0,2,3,14,0,3,1,2,0.3333333333333333,2,1,3,1,group_B,0
C108370,2025-07-01,164,5,2,4,6,25,2,7,3,3,1.0,2,0,3,0,group_A,0
C108371,2025-07-01,75,2,1,2,2,12,1,1,1,2,1.0,2,0,3,0,group_A,0
C108374,2025-07-01,134,4,2,4,10,27,1,7,3,6,1.0,2,0,0,0,group_B,0
C108383,2025-07-01,30,30,0,0,0,0,0,0,0,0,0.0,0,0,2,0,group_A,1
C108384,2025-07-01,178,13,0,1,3,6,1,3,1,3,0.5,1,2,2,1,group_B,0
C108387,2025-07-01,91,24,0,0,1,5,0,0,0,1,1.0,1,1,2,0,group_B,1
C108388,2025-07-01,127,5,1,3,6,24,0,2,3,2,0.6666666666666666,0,2,1,0,group_B,0
C108390,2025-07-01,176,1,7,13,24,35,2,5,8,5,1.1428571428571428,2,0,1,0,group_B,0
C108392,2025-07-01,142,6,2,3,4,17,1,3,1,4,1.5,2,0,2,2,group_A,0
C108395,2025-07-01,118,17,0,0,6,26,0,1,5,2,1.0,0,1,3,0,group_B,0
C108398,2025-07-01,123,2,1,1,2,12,0,1,1,2,2.0,0,0,0,0,group_A,0
C108400,2025-07-01,7,3,2,2,2,2,1,1,0,2,3.0,1,2,0,0,group_B,0
C108403,2025-07-01,75,18,0,0,1,7,0,0,0,1,1.0,1,0,1,0,group_A,0
C108404,2025-07-01,97,5,1,2,5,12,1,1,2,3,1.0,0,0,0,0,group_B,0
C108409,2025-07-01,42,9,0,2,4,5,1,1,1,3,0.3333333333333333,1,0,2,0,group_B,1
C108410,2025-07-01,135,12,0,1,3,15,0,1,2,2,0.5,0,0,0,2,group_A,0
C108411,2025-07-01,45,1,2,2,9,12,3,3,1,5,3.0,1,1,1,0,group_B,0
C108418,2025-07-01,41,6,1,3,6,9,0,1,4,2,0.6666666666666666,0,0,2,0,group_B,0
C108420,2025-07-01,51,5,1,2,5,16,1,2,2,4,1.0,0,1,0,1,group_A,0
C108421,2025-07-01,17,4,2,4,4,4,1,1,2,3,1.0,0,1,0,1,group_B,0
C108437,2025-07-01,167,16,0,0,1,4,1,1,0,1,1.0,1,1,1,0,group_B,0
C108439,2025-07-01,9,0,3,4,4,4,0,0,1,3,2.0,1,0,0,1,group_B,0
C108444,2025-07-01,43,3,1,2,6,15,0,1,5,2,1.0,1,1,0,0,group_B,1
C108448,2025-07-01,85,10,0,1,1,42,0,6,0,1,0.5,2,0,0,2,group_B,0
C108451,2025-07-01,111,18,0,0,1,11,0,2,0,1,1.0,1,1,3,0,group_B,0
C108452,2025-07-01,24,5,1,3,4,4,0,0,2,2,0.6666666666666666,0,1,3,0,group_B,0
C108454,2025-07-01,119,1,4,6,13,27,3,4,5,5,1.6666666666666667,2,0,0,0,group_A,0
C108456,2025-07-01,161,2,1,2,4,21,2,6,2,2,1.0,1,0,0,0,group_A,0
C108460,2025-07-01,41,5,1,2,5,8,0,0,5,1,1.0,0,0,0,0,group_B,1
C108461,2025-07-01,168,23,0,0,1,3,0,2,1,1,1.0,0,1,2,0,group_B,1
C108462,2025-07-01,12,4,1,2,2,2,0,0,1,2,1.0,0,1,3,0,group_B,0
C108465,2025-07-01,35,0,1,3,8,10,2,2,5,3,0.6666666666666666,2,0,0,0,group_B,0
C108467,2025-07-01,57,19,0,0,6,11,1,1,3,4,1.0,2,1,1,0,group_B,0
C108468,2025-07-01,21,4,3,5,7,7,2,2,4,3,1.3333333333333333,1,2,3,1,group_B,0
C108474,2025-07-01,75,0,1,2,3,21,0,2,3,1,1.0,0,1,0,0,group_A,0
C108475,2025-07-01,109,13,0,1,3,10,1,3,0,2,0.5,2,2,2,2,group_A,0
C108481,2025-07-01,62,5,1,1,4,11,0,0,1,3,2.0,1,1,2,0,group_A,0
C108482,2025-07-01,171,0,5,12,24,61,6,10,6,6,0.75,2,1,0,0,group_A,0
C108483,2025-07-01,87,8,0,2,5,17,0,3,3,2,0.3333333333333333,0,0,0,1,group_A,1
C108489,2025-07-01,27,2,3,4,7,7,0,0,3,2,2.0,1,1,2,0,group_B,0
C108493,2025-07-01,101,18,0,0,2,5,0,0,1,2,1.0,0,1,2,0,group_A,0
C108496,2025-07-01,168,5,2,2,3,8,1,2,0,2,3.0,0,2,3,1,group_B,0
C108499,2025-07-01,72,2,1,3,9,24,3,3,0,3,0.6666666666666666,0,1,0,0,group_A,0
C108509,2025-07-01,97,11,0,1,2,6,0,0,1,2,0.5,1,1,3,0,group_A,1
C108512,2025-07-01,95,18,0,0,3,8,0,1,0,2,1.0,0,1,1,0,group_A,0
C108517,2025-07-01,157,37,0,0,0,7,0,2,0,0,1.0,2,2,0,2,group_A,0
C108518,2025-07-01,141,25,0,0,1,9,0,0,0,1,1.0,2,0,1,0,group_A,1
C108522,2025-07-01,33,33,0,0,0,0,0,0,0,0,0.0,0,1,2,0,group_A,0
C108523,2025-07-01,119,5,1,1,6,25,0,4,5,2,2.0,1,2,0,2,group_A,0
C108527,2025-07-01,81,16,0,0,2,5,1,1,0,2,1.0,0,0,2,2,group_A,1
C108528,2025-07-01,142,3,2,7,14,40,3,3,6,5,0.5,1,1,2,1,group_B,0
C108529,2025-07-01,9,2,3,3,3,3,0,0,1,3,4.0,3,0,1,0,group_B,0
C108530,2025-07-01,21,0,5,6,7,7,1,1,0,4,3.0,3,0,2,1,group_A,0
C108535,2025-07-01,80,2,3,6,7,8,0,0,5,2,1.0,0,2,2,0,group_A,0
C108537,2025-07-01,68,6,1,3,7,23,1,4,3,4,0.6666666666666666,0,2,2,2,group_B,0
C108539,2025-07-01,48,0,9,15,22,26,4,5,13,5,1.4285714285714286,3,1,2,2,group_B,0
C108545,2025-07-01,75,14,0,1,1,5,0,0,1,1,0.5,0,2,3,0,group_B,1
C108546,2025-07-01,18,3,3,5,5,5,1,1,1,4,1.3333333333333333,3,0,0,0,group_B,0
C108547,2025-07-01,106,1,4,6,8,26,1,4,5,4,1.6666666666666667,1,0,1,0,group_B,0
C108550,2025-07-01,113,10,0,1,2,11,0,2,1,2,0.5,1,0,0,0,group_A,0
C108554,2025-07-01,147,13,0,1,1,5,0,0,1,1,0.5,0,1,3,0,group_B,1
C108555,2025-07-01,102,2,3,6,13,48,1,4,7,4,1.0,1,0,3,1,group_B,0
C108556,2025-07-01,124,0,6,7,19,58,6,13,5,4,3.5,2,1,1,2,group_B,0
C108559,2025-07-01,17,16,0,0,1,1,0,0,0,1,1.0,1,0,2,2,group_B,0
C108560,2025-07-01,163,41,0,0,0,6,0,0,0,0,1.0,1,0,2,2,group_A,1
C108562,2025-07-01,168,17,0,0,3,12,0,1,3,1,1.0,0,0,2,0,group_B,1
C108566,2025-07-01,61,8,0,1,2,9,1,2,1,2,0.5,2,0,2,0,group_B,0
C108569,2025-07-01,124,1,4,7,13,24,3,5,3,4,1.25,0,2,0,2,group_B,0
C108570,2025-07-01,144,10,0,1,3,13,0,1,2,2,0.5,0,2,1,0,group_B,0
C108572,2025-07-01,128,28,0,0,1,3,1,1,0,1,1.0,0,0,1,1,group_B,1
C108573,2025-07-01,131,16,0,0,4,14,1,3,2,3,1.0,0,1,0,2,group_A,0
C108574,2025-07-01,179,0,1,1,2,4,1,2,0,2,2.0,2,0,3,0,group_A,1
C108577,2025-07-01,177,0,5,5,5,8,0,0,3,2,6.0,0,0,1,0,group_A,1
C108578,2025-07-01,127,31,0,0,0,9,0,1,0,0,1.0,1,1,0,1,group_B,0
C108586,2025-07-01,51,0,2,2,3,5,1,1,1,3,3.0,1,2,0,0,group_A,0
C108589,2025-07-01,77,4,2,2,4,11,1,2,1,3,3.0,0,0,2,0,group_A,0
C108596,2025-07-01,179,42,0,0,0,8,0,0,0,0,1.0,0,1,1,0,group_B,1
C108599,2025-07-01,10,1,5,6,6,6,0,0,5,2,3.0,0,0,0,1,group_B,0
C108600,2025-07-01,82,24,0,0,4,15,0,1,1,2,1.0,2,0,2,0,group_A,0
C108603,2025-07-01,25,10,0,3,5,5,0,0,4,2,0.25,2,1,2,2,group_B,0
C108605,2025-07-01,179,30,0,0,2,12,0,0,1,2,1.0,1,0,1,0,group_A,0
C108608,2025-07-01,32,3,1,3,8,8,2,2,3,3,0.6666666666666666,2,1,3,1,group_B,0
C108616,2025-07-01,56,5,3,4,8,17,1,2,5,3,2.0,1,0,3,0,group_A,0
C108617,2025-07-01,148,1,2,3,4,15,1,2,2,3,1.5,0,1,2,0,group_A,0
C108622,2025-07-01,115,8,0,1,1,3,0,0,0,1,0.5,1,0,1,1,group_B,0
C108623,2025-07-01,70,9,0,3,3,16,0,2,2,2,0.25,1,0,0,0,group_B,0
C108626,2025-07-01,63,7,1,1,2,4,0,0,2,1,2.0,0,1,1,2,group_A,1
C108627,2025-07-01,82,10,0,2,4,17,1,1,1,4,0.3333333333333333,1,2,2,0,group_A,1
C108633,2025-07-01,145,3,1,2,9,15,2,3,4,5,1.0,0,0,0,1,group_B,0
C108634,2025-07-01,79,2,1,2,3,23,0,2,3,1,1.0,0,0,0,2,group_A,0
C108635,2025-07-01,65,16,0,0,5,14,1,2,3,3,1.0,1,2,1,0,group_A,0
C108637,2025-07-01,101,1,2,4,7,27,0,4,5,3,1.0,0,2,0,0,group_A,0
C108638,2025-07-01,47,0,2,2,3,7,2,4,0,2,3.0,0,0,2,0,group_B,1
C108641,2025-07-01,85,52,0,0,0,4,0,0,0,0,1.0,2,1,1,1,group_A,0
C108648,2025-07-01,81,1,1,3,9,34,2,5,2,6,0.6666666666666666,1,2,0,1,group_A,0
C108650,2025-07-01,121,32,0,0,0,9,0,1,0,0,1.0,0,1,0,1,group_B,0
C108655,2025-07-01,40,0,6,11,18,21,2,2,7,4,1.1666666666666667,0,0,0,2,group_B,0
C108657,2025-07-01,93,5,1,1,2,16,0,3,1,2,2.0,3,0,0,0,group_B,0
C108659,2025-07-01,137,2,1,3,6,15,1,4,4,3,0.6666666666666666,1,1,2,0,group_A,0
C108660,2025-07-01,149,0,6,9,15,43,3,14,8,4,1.75,1,1,0,1,group_B,0
C108663,2025-07-01,148,11,0,2,8,16,1,3,3,5,0.3333333333333333,3,2,0,0,group_B,0
C108666,2025-07-01,113,3,3,8,12,21,3,5,6,4,0.6666666666666666,0,0,1,1,group_A,0
C108669,2025-07-01,93,26,0,0,2,11,0,3,1,2,1.0,1,2,3,2,group_A,1
C108674,2025-07-01,156,7,2,4,8,21,1,5,2,4,1.0,0,0,1,0,group_A,0
C108676,2025-07-01,69,17,0,0,1,11,0,2,0,1,1.0,2,2,2,0,group_A,0
C108679,2025-07-01,78,8,0,1,4,13,0,2,3,2,0.5,0,0,0,1,group_B,0
C108680,2025-07-01,123,9,0,2,3,16,0,1,1,2,0.3333333333333333,1,0,3,0,group_B,1
C108684,2025-07-01,7,0,2,2,2,2,0,0,1,2,3.0,1,0,1,0,group_B,0
C108689,2025-07-01,33,0,1,3,7,7,1,1,1,4,0.6666666666666666,0,2,1,0,group_B,0
C108691,2025-07-01,153,17,0,0,2,12,0,1,1,2,1.0,2,2,0,1,group_A,0
C108692,2025-07-01,176,4,2,3,6,13,0,0,3,4,1.5,1,2,0,0,group_A,1
C108693,2025-07-01,53,2,3,4,8,16,0,1,2,2,2.0,3,2,1,0,group_B,0
C108695,2025-07-01,114,6,1,8,16,37,2,6,6,4,0.25,1,0,2,0,group_B,0
C108696,2025-07-01,32,9,0,2,6,6,4,4,1,3,0.3333333333333333,0,2,0,1,group_B,0
C108699,2025-07-01,89,32,0,0,0,5,0,1,0,0,1.0,1,1,3,2,group_A,0
C108702,2025-07-01,180,0,5,5,7,55,2,8,1,4,6.0,2,0,0,2,group_B,0
C108704,2025-07-01,14,7,1,2,2,2,1,1,0,2,1.0,2,2,1,1,group_A,0
C108709,2025-07-01,122,9,0,1,1,2,0,0,1,1,0.5,1,1,0,2,group_B,1
C108711,2025-07-01,12,5,1,4,4,4,0,0,3,2,0.5,1,0,0,0,group_B,0
C108712,2025-07-01,104,1,6,10,15,38,2,5,8,5,1.4,0,2,0,0,group_A,0
C108713,2025-07-01,154,17,0,0,2,6,0,1,0,1,1.0,0,1,0,2,group_B,1
C108716,2025-07-01,17,1,4,8,9,9,4,4,2,3,1.0,0,0,0,0,group_B,0
C108719,2025-07-01,40,2,3,5,9,14,1,2,5,5,1.3333333333333333,0,1,2,0,group_A,0
C108720,2025-07-01,23,4,4,8,11,11,0,0,5,3,1.0,1,0,0,2,group_B,0
C108722,2025-07-01,47,13,0,1,1,2,0,0,1,1,0.5,3,1,0,0,group_A,0
C108724,2025-07-01,143,2,1,2,3,10,0,0,1,2,1.0,2,1,2,0,group_A,0
C108726,2025-07-01,122,2,2,4,8,20,3,7,2,5,1.0,2,2,0,1,group_B,0
C108728,2025-07-01,178,9,0,2,4,18,0,3,1,2,0.3333333333333333,0,0,2,2,group_A,0
C108729,2025-07-01,41,5,1,4,11,17,0,1,7,3,0.5,0,1,2,0,group_B,1
C108734,2025-07-01,61,0,5,6,9,21,2,3,5,4,3.0,1,0,0,2,group_A,0
C108738,2025-07-01,26,1,5,9,13,13,2,2,7,4,1.2,2,1,3,1,group_A,0
C108742,2025-07-01,115,0,1,1,5,11,0,1,2,3,2.0,2,1,3,0,group_A,1
C108748,2025-07-01,148,46,0,0,0,3,0,0,0,0,1.0,1,0,1,0,group_A,0
C108753,2025-07-01,30,8,0,1,4,4,0,0,0,2,0.5,0,0,1,0,group_B,0
C108754,2025-07-01,34,1,2,7,8,11,0,1,6,3,0.5,2,1,1,0,group_B,0
C108756,2025-07-01,31,4,1,2,8,8,3,3,2,4,1.0,1,0,1,0,group_A,0
C108757,2025-07-01,124,14,0,2,4,12,2,3,0,3,0.3333333333333333,0,0,1,2,group_A,0
C108760,2025-07-01,158,1,4,5,7,13,0,1,6,2,2.5,0,1,2,0,group_A,0
C108762,2025-07-01,59,0,1,2,5,9,0,0,3,3,1.0,2,2,0,0,group_A,0
C108769,2025-07-01,94,0,3,4,6,17,1,1,0,4,2.0,1,0,3,2,group_A,0
C108771,2025-07-01,134,5,1,1,3,19,1,3,2,2,2.0,2,0,0,0,group_B,0
C108776,2025-07-01,85,9,0,1,5,17,2,3,2,3,0.5,0,1,2,2,group_A,1
C108777,2025-07-01,28,0,2,4,8,8,1,1,6,3,1.0,2,0,1,0,group_B,0
C108783,2025-07-01,50,4,2,7,14,22,2,2,5,4,0.5,0,1,0,0,group_A,0
C108795,2025-07-01,48,3,4,6,9,19,1,2,4,4,1.6666666666666667,3,1,0,2,group_A,0
C108798,2025-07-01,98,9,0,1,5,15,0,2,2,3,0.5,3,0,0,0,group_B,0
C108799,2025-07-01,60,4,2,3,6,18,1,1,4,3,1.5,1,1,2,2,group_B,0
C108801,2025-07-01,70,4,6,13,23,51,2,7,10,6,0.875,0,1,3,1,group_A,0
C108802,2025-07-01,60,0,2,5,16,32,3,9,7,4,0.75,2,1,0,0,group_A,0
C108803,2025-07-01,42,0,7,11,17,23,2,2,7,4,1.6,1,2,3,0,group_B,0
C108808,2025-07-01,57,30,0,0,1,1,0,0,0,1,1.0,3,2,0,0,group_A,0
C108810,2025-07-01,129,3,1,2,4,11,1,2,1,4,1.0,2,1,0,0,group_B,0
C108813,2025-07-01,136,5,1,2,3,12,0,0,2,2,1.0,3,0,2,0,group_B,0
C108817,2025-07-01,112,0,5,8,9,24,0,3,4,5,1.5,0,0,3,0,group_A,0
C108818,2025-07-01,48,2,1,2,4,8,0,0,4,1,1.0,0,2,2,1,group_A,0
C108824,2025-07-01,25,3,5,8,12,12,2,2,2,4,1.5,0,2,2,1,group_B,0
C108825,2025-07-01,40,1,2,4,8,14,1,3,4,3,1.0,1,0,1,0,group_A,0
C108830,2025-07-01,149,7,3,8,12,32,2,5,1,4,0.6666666666666666,0,1,0,1,group_A,0
C108831,2025-07-01,58,4,1,2,4,10,0,1,3,2,1.0,0,0,2,0,group_A,0
C108832,2025-07-01,156,6,1,1,1,5,0,0,0,1,2.0,0,0,0,1,group_B,0
C108834,2025-07-01,147,1,1,3,3,8,0,2,2,2,0.6666666666666666,2,1,0,2,group_A,1
C108860,2025-07-01,160,11,0,1,2,7,1,2,0,2,0.5,1,1,0,0,group_A,1
C108862,2025-07-01,74,3,1,4,5,18,0,2,1,4,0.5,3,1,0,2,group_A,0
C108863,2025-07-01,127,6,3,5,6,14,3,4,1,3,1.3333333333333333,1,0,1,0,group_B,0
C108864,2025-07-01,72,16,0,0,2,8,0,1,1,2,1.0,2,2,0,2,group_A,0
C108865,2025-07-01,89,5,1,3,6,24,0,1,2,3,0.6666666666666666,2,1,3,0,group_B,0
C108868,2025-07-01,42,42,0,0,0,0,0,0,0,0,0.0,0,0,3,0,group_B,0
C108872,2025-07-01,74,23,0,0,1,4,0,0,1,1,1.0,1,2,3,0,group_B,0
C108873,2025-07-01,87,2,1,2,4,19,0,1,1,3,1.0,0,1,0,2,group_A,0
C108885,2025-07-01,114,17,0,0,2,6,0,0,0,2,1.0,2,0,1,2,group_B,0
C108887,2025-07-01,133,8,0,2,3,11,0,1,2,2,0.3333333333333333,2,2,0,0,group_B,0
C108890,2025-07-01,129,2,1,1,1,12,0,0,1,1,2.0,2,1,3,0,group_A,0
C108892,2025-07-01,9,1,2,2,2,2,1,1,0,2,3.0,2,0,0,2,group_A,0
C108898,2025-07-01,35,10,0,3,7,8,1,1,2,4,0.25,2,1,0,0,group_B,0
C108901,2025-07-01,95,9,0,2,4,16,0,1,1,3,0.3333333333333333,2,1,0,1,group_A,0
C108903,2025-07-01,166,46,0,0,0,3,0,0,0,0,1.0,1,0,2,1,group_B,1
C108918,2025-07-01,20,0,6,8,10,10,2,2,4,3,2.3333333333333335,0,1,2,0,group_B,0
C108919,2025-07-01,85,11,0,2,8,17,1,3,4,4,0.3333333333333333,1,1,0,2,group_B,0
C108920,2025-07-01,33,0,1,6,9,9,2,2,3,4,0.3333333333333333,2,2,1,0,group_A,0
C108927,2025-07-01,164,0,5,6,14,36,2,6,5,4,3.0,3,0,0,2,group_A,0
C108930,2025-07-01,107,7,1,3,4,18,2,5,2,2,0.6666666666666666,1,0,0,0,group_B,0
C108936,2025-07-01,180,48,0,0,0,4,0,0,0,0,1.0,0,1,3,2,group_B,0
C108937,2025-07-01,176,44,0,0,0,3,0,0,0,0,1.0,2,2,2,1,group_A,1
C108938,2025-07-01,124,7,1,1,2,8,0,1,0,2,2.0,1,0,1,0,group_A,0
C108941,2025-07-01,129,35,0,0,0,3,0,1,0,0,1.0,0,1,2,1,group_B,1
C108942,2025-07-01,139,3,1,1,4,21,0,0,2,2,2.0,1,1,0,0,group_B,0
C108948,2025-07-01,146,1,2,2,6,22,1,2,1,5,3.0,1,0,2,1,group_B,0
C108954,2025-07-01,125,1,1,1,2,16,0,2,0,1,2.0,3,2,3,1,group_B,0
C108957,2025-07-01,87,10,0,2,5,14,1,1,3,3,0.3333333333333333,0,1,0,1,group_B,0
C108959,2025-07-01,164,4,7,11,24,89,2,13,11,4,1.6,1,0,0,2,group_A,0
