log_id,student_id,job_id,model_version,rank_position,timestamp,clicked,applied,shortlisted,college_tier,region
L005012,S0182,J028,v1.2,2,2026-06-22T03:00:00,0,0,0,2,semi_urban
L005013,S0075,J006,v1.0,2,2026-05-23T19:00:00,0,0,0,2,urban
L005014,S0274,J024,v1.2,2,2026-05-08T22:00:00,0,0,0,2,rural
L005015,S0285,J007,v1.2,2,2026-04-30T20:00:00,0,0,0,2,semi_urban
L005016,S0270,J009,v1.1,3,2026-05-12T12:00:00,0,0,0,1,urban
L005017,S0251,J006,v1.0,4,2026-04-27T19:00:00,1,0,0,3,urban
L005018,S0149,J015,v1.2,2,2026-06-17T21:00:00,0,0,0,1,semi_urban
L005019,S0173,J008,v1.2,5,2026-04-16T23:00:00,0,0,0,3,urban
L005020,S0136,J034,v1.2,3,2026-05-27T00:00:00,1,0,0,3,urban
L005021,S0126,J020,v1.2,1,2026-05-11T07:00:00,1,1,0,2,urban
L005022,S0045,J036,v1.1,2,2026-06-07T08:00:00,0,0,0,3,semi_urban
L005023,S0120,J015,v1.0,2,2026-06-07T23:00:00,0,0,0,2,semi_urban
L005024,S0246,J035,v1.2,2,2026-05-04T21:00:00,0,0,0,2,urban
L005025,S0146,J003,v1.2,3,2026-04-13T08:00:00,0,0,0,2,rural
L005026,S0280,J014,v1.0,2,2026-05-17T17:00:00,0,0,0,1,urban
L005027,S0144,J001,v1.1,2,2026-05-26T07:00:00,0,0,0,2,urban
L005028,S0284,J034,v1.1,3,2026-06-16T14:00:00,0,0,0,2,rural
L005029,S0140,J030,v1.2,1,2026-04-27T08:00:00,1,0,0,2,rural
L005030,S0218,J031,v1.2,1,2026-05-24T10:00:00,0,0,0,3,urban
L005031,S0037,J039,v1.0,5,2026-05-23T05:00:00,0,0,0,2,semi_urban
L005032,S0253,J014,v1.2,2,2026-06-27T06:00:00,0,0,0,1,rural
L005033,S0095,J035,v1.2,5,2026-04-25T13:00:00,0,0,0,2,urban
L005034,S0064,J001,v1.1,3,2026-06-12T02:00:00,0,0,0,2,semi_urban
L005035,S0283,J004,v1.0,3,2026-06-02T04:00:00,1,0,0,1,urban
L005036,S0249,J030,v1.1,5,2026-04-07T04:00:00,0,0,0,2,urban
L005037,S0248,J031,v1.2,4,2026-05-26T23:00:00,0,0,0,2,semi_urban
L005038,S0263,J033,v1.2,3,2026-06-19T23:00:00,1,0,0,1,semi_urban
L005039,S0268,J008,v1.2,3,2026-04-10T05:00:00,0,0,0,1,urban
L005040,S0087,J027,v1.2,4,2026-04-03T03:00:00,0,0,0,2,rural
L005041,S0018,J011,v1.2,2,2026-05-20T20:00:00,0,0,0,3,urban
L005042,S0169,J022,v1.0,3,2026-05-20T06:00:00,0,0,0,3,semi_urban
L005043,S0106,J024,v1.1,3,2026-06-21T16:00:00,0,0,0,2,urban
L005044,S0064,J022,v1.1,2,2026-06-27T08:00:00,0,0,0,2,semi_urban
L005045,S0002,J024,v1.1,3,2026-04-08T11:00:00,0,0,0,3,semi_urban
L005046,S0176,J040,v1.1,2,2026-06-25T22:00:00,0,0,0,2,urban
L005047,S0016,J010,v1.2,3,2026-04-28T13:00:00,0,0,0,2,urban
L005048,S0145,J009,v1.1,1,2026-04-03T17:00:00,1,0,0,2,semi_urban
L005049,S0057,J030,v1.0,4,2026-05-02T07:00:00,0,0,0,2,semi_urban
L005050,S0187,J002,v1.2,4,2026-04-16T18:00:00,0,0,0,1,urban
L005051,S0054,J002,v1.2,4,2026-06-08T14:00:00,0,0,0,3,urban
L005052,S0238,J043,v1.1,2,2026-05-10T23:00:00,0,0,0,1,urban
L005053,S0008,J046,v1.1,3,2026-05-16T17:00:00,1,0,0,1,urban
L005054,S0034,J033,v1.2,3,2026-05-09T04:00:00,0,0,0,2,urban
L005055,S0150,J020,v1.1,4,2026-05-10T01:00:00,1,0,0,3,urban
L005056,S0236,J008,v1.1,3,2026-06-29T21:00:00,1,0,0,2,semi_urban
L005057,S0262,J041,v1.1,1,2026-06-16T19:00:00,0,0,0,2,rural
L005058,S0259,J003,v1.0,1,2026-04-19T02:00:00,1,1,0,2,urban
L005059,S0003,J023,v1.2,5,2026-05-16T12:00:00,0,0,0,2,semi_urban
L005060,S0198,J042,v1.0,4,2026-06-27T03:00:00,1,0,0,1,urban
L005061,S0016,J009,v1.1,4,2026-04-17T23:00:00,0,0,0,2,urban
L005062,S0128,J013,v1.1,2,2026-05-25T16:00:00,0,0,0,1,urban
L005063,S0270,J010,v1.2,5,2026-05-10T14:00:00,0,0,0,1,urban
L005064,S0139,J041,v1.0,1,2026-05-21T09:00:00,0,0,0,1,semi_urban
L005065,S0217,J034,v1.2,3,2026-05-31T21:00:00,0,0,0,1,semi_urban
L005066,S0185,J044,v1.1,1,2026-04-17T04:00:00,0,0,0,2,urban
L005067,S0172,J029,v1.1,3,2026-06-05T22:00:00,0,0,0,2,urban
L005068,S0192,J009,v1.2,5,2026-06-17T17:00:00,1,1,1,1,semi_urban
L005069,S0113,J019,v1.1,3,2026-05-06T03:00:00,0,0,0,2,rural
L005070,S0066,J028,v1.0,1,2026-05-25T06:00:00,1,0,0,2,semi_urban
L005071,S0165,J028,v1.1,5,2026-06-05T16:00:00,0,0,0,2,semi_urban
L005072,S0235,J027,v1.1,2,2026-06-25T22:00:00,0,0,0,3,urban
L005073,S0092,J029,v1.0,5,2026-06-18T04:00:00,0,0,0,2,semi_urban
L005074,S0239,J046,v1.0,1,2026-05-13T12:00:00,0,0,0,1,rural
L005075,S0293,J033,v1.1,4,2026-06-22T08:00:00,0,0,0,1,semi_urban
L005076,S0280,J001,v1.2,5,2026-05-09T18:00:00,0,0,0,1,urban
L005077,S0277,J012,v1.0,4,2026-04-12T02:00:00,0,0,0,2,semi_urban
L005078,S0235,J047,v1.2,3,2026-04-05T03:00:00,0,0,0,3,urban
L005079,S0020,J010,v1.1,5,2026-05-09T19:00:00,0,0,0,3,rural
L005080,S0245,J047,v1.2,2,2026-05-31T00:00:00,0,0,0,3,urban
L005081,S0181,J030,v1.2,4,2026-06-09T06:00:00,1,1,0,3,urban
L005082,S0171,J011,v1.2,1,2026-05-30T10:00:00,1,0,0,2,urban
L005083,S0171,J028,v1.1,3,2026-04-12T05:00:00,1,0,0,2,urban
L005084,S0224,J029,v1.2,5,2026-06-14T01:00:00,0,0,0,2,urban
L005085,S0037,J046,v1.0,2,2026-05-15T16:00:00,1,1,0,2,semi_urban
L005086,S0213,J034,v1.1,3,2026-04-04T20:00:00,1,1,1,3,urban
L005087,S0110,J047,v1.0,1,2026-04-29T09:00:00,0,0,0,2,semi_urban
L005088,S0020,J041,v1.1,2,2026-06-03T20:00:00,0,0,0,3,rural
L005089,S0062,J045,v1.1,4,2026-06-08T09:00:00,0,0,0,2,urban
L005090,S0113,J046,v1.2,1,2026-04-25T06:00:00,1,0,0,2,rural
L005091,S0050,J047,v1.1,2,2026-06-10T17:00:00,0,0,0,1,semi_urban
L005092,S0200,J026,v1.1,1,2026-05-22T02:00:00,1,0,0,3,semi_urban
L005093,S0271,J002,v1.0,2,2026-05-22T13:00:00,0,0,0,1,rural
L005094,S0011,J000,v1.0,2,2026-06-08T10:00:00,1,0,0,3,urban
L005095,S0141,J042,v1.1,3,2026-06-09T16:00:00,0,0,0,2,urban
L005096,S0227,J017,v1.2,2,2026-04-22T00:00:00,1,1,0,2,rural
L005097,S0175,J022,v1.2,3,2026-04-04T06:00:00,1,1,0,1,urban
L005098,S0049,J006,v1.2,4,2026-04-24T09:00:00,0,0,0,1,urban
L005099,S0270,J018,v1.0,4,2026-06-15T16:00:00,1,0,0,1,urban
L005100,S0057,J001,v1.2,5,2026-05-01T17:00:00,0,0,0,2,semi_urban
L005101,S0089,J043,v1.0,4,2026-04-07T06:00:00,0,0,0,2,rural
L005102,S0019,J022,v1.2,4,2026-04-12T21:00:00,0,0,0,2,rural
L005103,S0238,J048,v1.1,1,2026-05-12T03:00:00,0,0,0,1,urban
L005104,S0179,J014,v1.2,3,2026-04-30T10:00:00,0,0,0,3,urban
L005105,S0232,J048,v1.1,1,2026-05-16T00:00:00,1,0,0,3,urban
L005106,S0253,J023,v1.2,3,2026-05-11T11:00:00,0,0,0,1,rural
L005107,S0254,J001,v1.2,2,2026-05-11T01:00:00,1,0,0,1,urban
L005108,S0133,J037,v1.0,2,2026-05-28T21:00:00,0,0,0,2,rural
L005109,S0117,J023,v1.1,1,2026-04-27T21:00:00,0,0,0,3,semi_urban
L005110,S0239,J027,v1.2,4,2026-06-02T13:00:00,0,0,0,1,rural
L005111,S0108,J007,v1.1,2,2026-06-28T04:00:00,1,1,1,1,urban
L005112,S0122,J026,v1.2,2,2026-04-10T14:00:00,0,0,0,1,urban
L005113,S0205,J036,v1.2,1,2026-06-28T02:00:00,1,0,0,1,semi_urban
L005114,S0080,J004,v1.2,5,2026-04-29T02:00:00,0,0,0,2,semi_urban
L005115,S0192,J005,v1.0,2,2026-05-16T02:00:00,0,0,0,1,semi_urban
L005116,S0097,J028,v1.1,4,2026-04-28T22:00:00,0,0,0,1,urban
L005117,S0217,J003,v1.0,5,2026-06-27T01:00:00,0,0,0,1,semi_urban
L005118,S0044,J013,v1.1,2,2026-06-23T08:00:00,0,0,0,3,semi_urban
L005119,S0080,J033,v1.1,5,2026-05-18T08:00:00,0,0,0,2,semi_urban
L005120,S0120,J012,v1.1,3,2026-05-08T02:00:00,0,0,0,2,semi_urban
L005121,S0105,J044,v1.1,1,2026-06-17T07:00:00,0,0,0,3,rural
L005122,S0294,J033,v1.2,5,2026-04-11T15:00:00,0,0,0,3,urban
L005123,S0189,J013,v1.1,4,2026-06-15T10:00:00,1,1,0,2,semi_urban
L005124,S0033,J029,v1.1,2,2026-05-15T15:00:00,0,0,0,2,rural
L005125,S0293,J031,v1.1,3,2026-06-03T05:00:00,1,1,0,1,semi_urban
L005126,S0274,J037,v1.2,1,2026-04-03T13:00:00,0,0,0,2,rural
L005127,S0200,J036,v1.1,4,2026-06-11T19:00:00,0,0,0,3,semi_urban
L005128,S0217,J002,v1.0,5,2026-05-20T06:00:00,0,0,0,1,semi_urban
L005129,S0198,J020,v1.0,2,2026-04-14T18:00:00,1,1,0,1,urban
L005130,S0007,J037,v1.0,5,2026-06-29T08:00:00,0,0,0,3,semi_urban
L005131,S0278,J027,v1.1,3,2026-05-04T18:00:00,0,0,0,3,rural
L005132,S0157,J049,v1.0,2,2026-05-25T21:00:00,1,0,0,2,urban
L005133,S0132,J014,v1.1,1,2026-06-22T11:00:00,0,0,0,2,semi_urban
L005134,S0186,J001,v1.1,2,2026-04-02T00:00:00,1,0,0,2,urban
L005135,S0022,J001,v1.0,2,2026-04-16T14:00:00,0,0,0,3,urban
L005136,S0073,J025,v1.2,3,2026-06-03T10:00:00,1,1,0,1,urban
L005137,S0069,J006,v1.2,3,2026-04-02T08:00:00,0,0,0,2,rural
L005138,S0236,J007,v1.1,3,2026-05-06T16:00:00,1,0,0,2,semi_urban
L005139,S0294,J007,v1.2,5,2026-04-22T10:00:00,0,0,0,3,urban
L005140,S0005,J038,v1.1,2,2026-04-11T16:00:00,0,0,0,3,urban
L005141,S0091,J025,v1.1,4,2026-04-22T17:00:00,0,0,0,2,urban
L005142,S0294,J042,v1.1,2,2026-06-26T16:00:00,0,0,0,3,urban
L005143,S0253,J034,v1.1,3,2026-05-14T02:00:00,1,1,0,1,rural
L005144,S0027,J020,v1.2,1,2026-05-20T19:00:00,1,0,0,1,semi_urban
L005145,S0037,J034,v1.2,5,2026-04-13T03:00:00,0,0,0,2,semi_urban
L005146,S0093,J036,v1.1,1,2026-05-20T19:00:00,1,0,0,2,semi_urban
L005147,S0188,J026,v1.1,4,2026-05-22T03:00:00,0,0,0,3,semi_urban
L005148,S0234,J020,v1.2,2,2026-04-17T19:00:00,0,0,0,3,urban
L005149,S0258,J001,v1.2,2,2026-05-10T01:00:00,0,0,0,1,semi_urban
L005150,S0226,J020,v1.1,5,2026-04-26T18:00:00,0,0,0,1,rural
L005151,S0235,J045,v1.0,1,2026-06-18T00:00:00,0,0,0,3,urban
L005152,S0122,J040,v1.2,2,2026-05-29T14:00:00,1,0,0,1,urban
L005153,S0196,J006,v1.2,5,2026-05-09T15:00:00,0,0,0,2,urban
L005154,S0160,J016,v1.0,2,2026-06-25T23:00:00,0,0,0,1,semi_urban
L005155,S0262,J007,v1.0,1,2026-06-20T23:00:00,0,0,0,2,rural
L005156,S0155,J046,v1.0,2,2026-04-15T01:00:00,1,0,0,2,urban
L005157,S0043,J017,v1.1,5,2026-05-15T09:00:00,0,0,0,2,semi_urban
L005158,S0058,J021,v1.2,3,2026-04-20T21:00:00,1,0,0,1,urban
L005159,S0225,J010,v1.2,2,2026-04-04T06:00:00,0,0,0,3,urban
L005160,S0161,J004,v1.0,5,2026-04-15T21:00:00,0,0,0,3,urban
L005161,S0230,J024,v1.0,3,2026-06-01T01:00:00,0,0,0,1,semi_urban
L005162,S0180,J002,v1.0,3,2026-04-10T04:00:00,0,0,0,3,urban
L005163,S0217,J003,v1.0,2,2026-04-15T02:00:00,1,1,0,1,semi_urban
L005164,S0123,J034,v1.2,2,2026-05-01T03:00:00,1,1,0,2,urban
L005165,S0154,J017,v1.0,3,2026-06-04T15:00:00,0,0,0,1,urban
L005166,S0051,J038,v1.2,4,2026-06-20T10:00:00,0,0,0,1,urban
L005167,S0184,J019,v1.2,1,2026-06-20T14:00:00,1,1,0,3,urban
L005168,S0014,J047,v1.2,4,2026-05-18T21:00:00,0,0,0,2,urban
L005169,S0043,J001,v1.2,5,2026-05-15T00:00:00,0,0,0,2,semi_urban
L005170,S0215,J015,v1.1,3,2026-06-22T17:00:00,0,0,0,3,urban
L005171,S0196,J016,v1.1,3,2026-06-19T02:00:00,0,0,0,2,urban
L005172,S0221,J010,v1.1,5,2026-06-04T15:00:00,0,0,0,2,urban
L005173,S0144,J021,v1.1,5,2026-05-03T22:00:00,0,0,0,2,urban
L005174,S0030,J021,v1.1,5,2026-04-13T10:00:00,0,0,0,3,semi_urban
L005175,S0066,J020,v1.1,5,2026-06-23T13:00:00,0,0,0,2,semi_urban
L005176,S0243,J035,v1.0,5,2026-05-28T05:00:00,1,1,1,2,rural
L005177,S0034,J034,v1.2,1,2026-06-28T19:00:00,0,0,0,2,urban
L005178,S0054,J023,v1.1,2,2026-05-06T04:00:00,0,0,0,3,urban
L005179,S0114,J024,v1.2,1,2026-04-04T15:00:00,1,1,0,1,urban
L005180,S0084,J002,v1.1,2,2026-06-20T00:00:00,0,0,0,1,urban
L005181,S0237,J045,v1.2,4,2026-04-05T19:00:00,0,0,0,3,urban
L005182,S0136,J030,v1.1,2,2026-05-31T14:00:00,0,0,0,3,urban
L005183,S0000,J028,v1.1,4,2026-05-28T14:00:00,0,0,0,3,semi_urban
L005184,S0091,J020,v1.2,2,2026-05-18T15:00:00,1,0,0,2,urban
L005185,S0158,J048,v1.0,5,2026-05-05T04:00:00,0,0,0,3,semi_urban
L005186,S0060,J033,v1.2,3,2026-06-14T21:00:00,0,0,0,2,rural
L005187,S0001,J037,v1.2,5,2026-06-15T17:00:00,0,0,0,2,urban
L005188,S0205,J004,v1.2,1,2026-06-15T14:00:00,1,0,0,1,semi_urban
L005189,S0233,J042,v1.0,1,2026-04-11T11:00:00,1,1,1,2,semi_urban
L005190,S0258,J011,v1.1,4,2026-06-15T02:00:00,0,0,0,1,semi_urban
L005191,S0248,J006,v1.0,4,2026-06-13T11:00:00,1,0,0,2,semi_urban
L005192,S0185,J037,v1.0,2,2026-04-10T08:00:00,0,0,0,2,urban
L005193,S0087,J033,v1.0,4,2026-05-30T01:00:00,0,0,0,2,rural
L005194,S0063,J032,v1.0,3,2026-04-14T18:00:00,0,0,0,3,urban
L005195,S0256,J017,v1.2,2,2026-05-12T19:00:00,0,0,0,3,urban
L005196,S0107,J048,v1.2,2,2026-05-02T22:00:00,0,0,0,2,rural
L005197,S0152,J023,v1.1,2,2026-05-03T05:00:00,1,0,0,1,semi_urban
L005198,S0208,J042,v1.1,2,2026-06-23T08:00:00,0,0,0,1,urban
L005199,S0261,J035,v1.2,2,2026-06-10T13:00:00,0,0,0,3,urban
L005200,S0293,J029,v1.2,2,2026-05-10T02:00:00,1,0,0,1,semi_urban
L005201,S0253,J045,v1.2,5,2026-04-26T21:00:00,0,0,0,1,rural
L005202,S0254,J046,v1.0,5,2026-05-18T00:00:00,1,0,0,1,urban
L005203,S0145,J045,v1.1,1,2026-04-01T17:00:00,0,0,0,2,semi_urban
L005204,S0226,J021,v1.1,2,2026-04-02T23:00:00,0,0,0,1,rural
L005205,S0121,J023,v1.1,5,2026-06-13T00:00:00,0,0,0,2,urban
L005206,S0047,J001,v1.2,1,2026-06-02T10:00:00,0,0,0,2,urban
L005207,S0263,J021,v1.1,3,2026-04-17T17:00:00,0,0,0,1,semi_urban
L005208,S0265,J023,v1.2,1,2026-06-12T02:00:00,1,0,0,1,semi_urban
L005209,S0283,J013,v1.2,2,2026-04-30T04:00:00,0,0,0,1,urban
L005210,S0172,J035,v1.1,5,2026-04-28T06:00:00,0,0,0,2,urban
L005211,S0193,J043,v1.2,5,2026-04-16T18:00:00,1,0,0,3,urban
L005212,S0277,J049,v1.2,4,2026-05-13T17:00:00,0,0,0,2,semi_urban
L005213,S0296,J004,v1.2,4,2026-05-05T02:00:00,0,0,0,3,semi_urban
L005214,S0180,J024,v1.1,5,2026-06-07T02:00:00,0,0,0,3,urban
L005215,S0074,J002,v1.1,2,2026-05-29T18:00:00,1,0,0,1,urban
L005216,S0131,J000,v1.1,5,2026-05-28T14:00:00,0,0,0,3,semi_urban
L005217,S0106,J007,v1.2,3,2026-05-08T07:00:00,0,0,0,2,urban
L005218,S0197,J025,v1.2,2,2026-06-12T23:00:00,1,0,0,3,semi_urban
L005219,S0100,J006,v1.2,5,2026-06-13T10:00:00,0,0,0,3,urban
L005220,S0224,J006,v1.0,5,2026-05-20T15:00:00,0,0,0,2,urban
L005221,S0063,J037,v1.2,3,2026-06-16T09:00:00,0,0,0,3,urban
L005222,S0173,J027,v1.2,1,2026-05-23T15:00:00,1,0,0,3,urban
L005223,S0267,J024,v1.1,5,2026-06-15T22:00:00,0,0,0,1,urban
L005224,S0045,J027,v1.2,2,2026-04-24T21:00:00,0,0,0,3,semi_urban
L005225,S0212,J008,v1.1,1,2026-06-25T13:00:00,0,0,0,1,urban
L005226,S0025,J033,v1.1,1,2026-05-22T15:00:00,0,0,0,1,semi_urban
L005227,S0118,J049,v1.0,1,2026-05-26T01:00:00,0,0,0,2,urban
L005228,S0233,J029,v1.2,4,2026-04-06T12:00:00,0,0,0,2,semi_urban
L005229,S0080,J019,v1.0,3,2026-05-28T17:00:00,0,0,0,2,semi_urban
L005230,S0247,J001,v1.2,2,2026-06-15T07:00:00,0,0,0,2,urban
L005231,S0084,J043,v1.0,3,2026-06-10T12:00:00,0,0,0,1,urban
L005232,S0182,J022,v1.2,4,2026-04-30T19:00:00,0,0,0,2,semi_urban
L005233,S0227,J008,v1.2,3,2026-04-12T19:00:00,0,0,0,2,rural
L005234,S0099,J044,v1.0,4,2026-06-15T18:00:00,0,0,0,3,urban
L005235,S0085,J000,v1.2,5,2026-06-10T03:00:00,0,0,0,1,rural
L005236,S0157,J002,v1.1,3,2026-05-25T02:00:00,1,0,0,2,urban
L005237,S0092,J039,v1.2,2,2026-06-29T13:00:00,0,0,0,2,semi_urban
L005238,S0032,J019,v1.2,1,2026-04-01T18:00:00,1,0,0,2,semi_urban
L005239,S0200,J024,v1.2,3,2026-04-16T15:00:00,0,0,0,3,semi_urban
L005240,S0273,J012,v1.0,1,2026-06-13T11:00:00,0,0,0,2,semi_urban
L005241,S0298,J018,v1.2,3,2026-04-05T20:00:00,0,0,0,3,rural
L005242,S0175,J032,v1.1,4,2026-05-24T18:00:00,0,0,0,1,urban
L005243,S0257,J004,v1.2,3,2026-05-29T20:00:00,0,0,0,1,urban
L005244,S0197,J019,v1.0,4,2026-05-25T11:00:00,1,0,0,3,semi_urban
L005245,S0264,J038,v1.2,1,2026-04-22T03:00:00,1,0,0,3,semi_urban
L005246,S0279,J043,v1.1,4,2026-05-04T19:00:00,0,0,0,3,urban
L005247,S0007,J020,v1.2,1,2026-05-28T13:00:00,1,1,1,3,semi_urban
L005248,S0299,J021,v1.0,2,2026-05-10T14:00:00,0,0,0,2,semi_urban
L005249,S0111,J014,v1.1,3,2026-06-18T08:00:00,0,0,0,1,semi_urban
L005250,S0109,J026,v1.2,5,2026-05-10T06:00:00,0,0,0,3,rural
L005251,S0085,J041,v1.2,3,2026-06-26T18:00:00,0,0,0,1,rural
L005252,S0272,J011,v1.1,1,2026-04-19T19:00:00,0,0,0,1,urban
L005253,S0028,J008,v1.1,2,2026-04-02T09:00:00,0,0,0,1,semi_urban
L005254,S0207,J013,v1.2,5,2026-06-17T08:00:00,0,0,0,2,rural
L005255,S0295,J014,v1.2,3,2026-04-28T09:00:00,0,0,0,3,urban
L005256,S0114,J026,v1.2,1,2026-04-28T20:00:00,0,0,0,1,urban
L005257,S0077,J006,v1.1,1,2026-05-10T03:00:00,1,1,0,2,urban
L005258,S0170,J032,v1.1,4,2026-04-19T00:00:00,0,0,0,2,urban
L005259,S0293,J034,v1.1,3,2026-04-22T17:00:00,1,1,0,1,semi_urban
L005260,S0180,J037,v1.0,5,2026-04-18T20:00:00,0,0,0,3,urban
L005261,S0078,J007,v1.2,2,2026-06-09T12:00:00,0,0,0,2,urban
L005262,S0008,J027,v1.1,5,2026-06-09T20:00:00,1,0,0,1,urban
L005263,S0263,J015,v1.1,3,2026-05-31T17:00:00,1,0,0,1,semi_urban
L005264,S0251,J022,v1.1,2,2026-05-03T07:00:00,1,0,0,3,urban
L005265,S0010,J006,v1.2,4,2026-05-27T11:00:00,0,0,0,2,urban
L005266,S0203,J010,v1.1,2,2026-04-01T20:00:00,0,0,0,1,semi_urban
L005267,S0195,J042,v1.2,3,2026-05-31T13:00:00,0,0,0,1,semi_urban
L005268,S0166,J021,v1.1,3,2026-05-09T01:00:00,0,0,0,3,semi_urban
L005269,S0017,J000,v1.2,4,2026-06-20T10:00:00,0,0,0,1,semi_urban
L005270,S0072,J000,v1.2,5,2026-06-27T18:00:00,1,0,0,3,urban
L005271,S0141,J040,v1.2,3,2026-05-29T11:00:00,1,0,0,2,urban
L005272,S0238,J038,v1.1,3,2026-05-03T10:00:00,0,0,0,1,urban
L005273,S0095,J041,v1.2,1,2026-05-19T21:00:00,0,0,0,2,urban
L005274,S0132,J036,v1.0,3,2026-04-24T12:00:00,1,0,0,2,semi_urban
L005275,S0102,J020,v1.1,5,2026-05-17T00:00:00,0,0,0,2,semi_urban
L005276,S0063,J029,v1.2,1,2026-06-23T13:00:00,0,0,0,3,urban
L005277,S0244,J036,v1.2,5,2026-06-17T12:00:00,0,0,0,2,urban
L005278,S0069,J004,v1.1,4,2026-04-11T03:00:00,0,0,0,2,rural
L005279,S0019,J014,v1.2,1,2026-05-31T07:00:00,0,0,0,2,rural
L005280,S0271,J048,v1.0,4,2026-06-25T11:00:00,0,0,0,1,rural
L005281,S0294,J022,v1.1,2,2026-05-29T14:00:00,0,0,0,3,urban
L005282,S0069,J015,v1.2,3,2026-05-12T03:00:00,1,0,0,2,rural
L005283,S0223,J020,v1.2,5,2026-05-26T22:00:00,0,0,0,3,semi_urban
L005284,S0052,J021,v1.0,5,2026-06-21T22:00:00,0,0,0,3,semi_urban
L005285,S0231,J010,v1.2,5,2026-04-07T17:00:00,0,0,0,2,semi_urban
L005286,S0243,J032,v1.0,5,2026-06-18T20:00:00,0,0,0,2,rural
L005287,S0127,J015,v1.2,1,2026-04-11T03:00:00,1,0,0,1,rural
L005288,S0105,J008,v1.2,5,2026-05-27T02:00:00,1,0,0,3,rural
L005289,S0075,J027,v1.2,2,2026-04-26T22:00:00,1,0,0,2,urban
L005290,S0190,J023,v1.1,2,2026-05-19T00:00:00,0,0,0,3,semi_urban
L005291,S0279,J009,v1.2,5,2026-04-08T08:00:00,0,0,0,3,urban
L005292,S0071,J045,v1.1,2,2026-04-01T09:00:00,0,0,0,2,urban
L005293,S0189,J026,v1.2,4,2026-05-14T11:00:00,0,0,0,2,semi_urban
L005294,S0289,J028,v1.1,5,2026-05-26T05:00:00,0,0,0,1,urban
L005295,S0201,J007,v1.1,2,2026-04-26T12:00:00,0,0,0,3,rural
L005296,S0064,J011,v1.1,5,2026-04-22T23:00:00,0,0,0,2,semi_urban
L005297,S0297,J036,v1.1,2,2026-06-07T22:00:00,0,0,0,3,semi_urban
L005298,S0072,J021,v1.2,3,2026-05-13T15:00:00,0,0,0,3,urban
L005299,S0134,J039,v1.2,1,2026-06-04T19:00:00,0,0,0,2,urban
L005300,S0012,J025,v1.2,1,2026-06-26T09:00:00,1,0,0,2,urban
L005301,S0083,J006,v1.0,4,2026-04-15T02:00:00,1,0,0,1,urban
L005302,S0116,J004,v1.1,2,2026-05-02T17:00:00,0,0,0,3,urban
L005303,S0173,J047,v1.0,2,2026-04-23T12:00:00,0,0,0,3,urban
L005304,S0237,J040,v1.1,2,2026-05-29T19:00:00,0,0,0,3,urban
L005305,S0188,J044,v1.0,4,2026-04-29T06:00:00,0,0,0,3,semi_urban
L005306,S0169,J017,v1.2,3,2026-06-04T17:00:00,1,0,0,3,semi_urban
L005307,S0057,J030,v1.2,4,2026-06-28T01:00:00,0,0,0,2,semi_urban
L005308,S0239,J020,v1.2,5,2026-05-07T13:00:00,1,1,1,1,rural
L005309,S0019,J016,v1.0,2,2026-05-30T03:00:00,0,0,0,2,rural
L005310,S0039,J016,v1.2,4,2026-06-17T01:00:00,0,0,0,2,rural
L005311,S0178,J007,v1.2,4,2026-06-06T17:00:00,0,0,0,3,semi_urban
L005312,S0118,J012,v1.2,1,2026-05-30T15:00:00,0,0,0,2,urban
L005313,S0017,J012,v1.1,3,2026-04-15T04:00:00,0,0,0,1,semi_urban
L005314,S0102,J010,v1.0,4,2026-06-15T15:00:00,1,0,0,2,semi_urban
L005315,S0182,J006,v1.0,4,2026-04-23T04:00:00,0,0,0,2,semi_urban
L005316,S0259,J002,v1.1,2,2026-06-04T13:00:00,0,0,0,2,urban
L005317,S0222,J031,v1.2,5,2026-05-20T21:00:00,0,0,0,2,urban
L005318,S0123,J046,v1.1,2,2026-06-25T20:00:00,0,0,0,2,urban
L005319,S0242,J023,v1.0,4,2026-06-11T02:00:00,0,0,0,1,rural
L005320,S0041,J012,v1.2,1,2026-04-07T05:00:00,0,0,0,3,rural
L005321,S0231,J007,v1.2,4,2026-04-20T10:00:00,0,0,0,2,semi_urban
L005322,S0156,J041,v1.2,1,2026-04-14T12:00:00,1,0,0,2,rural
L005323,S0236,J005,v1.1,2,2026-06-21T09:00:00,0,0,0,2,semi_urban
L005324,S0146,J011,v1.1,5,2026-04-21T04:00:00,0,0,0,2,rural
L005325,S0071,J003,v1.1,4,2026-06-04T02:00:00,1,0,0,2,urban
L005326,S0297,J029,v1.2,5,2026-06-03T04:00:00,0,0,0,3,semi_urban
L005327,S0274,J036,v1.2,1,2026-04-23T05:00:00,1,0,0,2,rural
L005328,S0146,J018,v1.0,5,2026-05-09T15:00:00,0,0,0,2,rural
L005329,S0133,J039,v1.1,5,2026-04-21T09:00:00,0,0,0,2,rural
L005330,S0022,J027,v1.1,2,2026-06-05T09:00:00,0,0,0,3,urban
L005331,S0132,J027,v1.2,1,2026-05-25T14:00:00,0,0,0,2,semi_urban
L005332,S0135,J012,v1.0,5,2026-05-05T02:00:00,0,0,0,1,urban
L005333,S0082,J018,v1.1,5,2026-06-01T22:00:00,0,0,0,3,semi_urban
L005334,S0097,J008,v1.0,1,2026-05-13T13:00:00,0,0,0,1,urban
L005335,S0114,J008,v1.1,3,2026-04-05T13:00:00,1,1,1,1,urban
