log_id,timestamp,student_id,job_id,model_version,rank_position,offline_score,served_score,skew,feat_skill_score,feat_skill_gap,feat_verified_skills,feat_years_exp,college_tier,region,defect_probability,is_predicted_defect,estimated_user_impact,clicked,applied,defect_category,defect_rank
L000976,2026-06-09T15:00:00,S0170,J029,v1.2,2,0.5845,0.6763,0.0918,3.456,0.21,3,3.0,2,urban,0.0127,0,0.0095,0,0,none,4447
L005057,2026-04-15T02:00:00,S0061,J031,v1.2,2,0.5779,0.6721,0.0942,3.507,0.16,2,1.2,2,urban,0.0127,0,0.0095,0,0,none,4448
L006526,2026-04-11T15:00:00,S0001,J018,v1.2,2,0.4004,0.4919,0.0914,2.846,-0.5,4,1.2,2,urban,0.0127,0,0.0095,0,0,none,4449
L001990,2026-04-05T03:00:00,S0259,J042,v1.0,2,0.6114,0.6114,0.0,2.74,0.54,5,2.1,2,urban,0.015,0,0.0095,1,1,none,4450
L004047,2026-06-06T22:00:00,S0203,J020,v1.0,2,0.5809,0.5809,0.0,2.96,0.66,6,1.0,1,semi_urban,0.0148,0,0.0094,1,0,none,4451
L000433,2026-05-23T03:00:00,S0142,J030,v1.2,2,0.0981,0.1472,0.0491,2.205,-2.12,7,3.5,3,semi_urban,0.0136,0,0.0094,0,0,none,4452
L005620,2026-04-15T22:00:00,S0016,J012,v1.1,3,0.251,0.2703,0.0193,1.69,-1.62,4,0.7,2,urban,0.0181,0,0.0094,0,0,none,4453
L001159,2026-05-11T21:00:00,S0203,J029,v1.0,2,0.5106,0.5106,0.0,2.96,-0.24,6,1.0,1,semi_urban,0.0148,0,0.0094,0,0,none,4454
L002170,2026-06-11T19:00:00,S0230,J003,v1.0,2,0.5879,0.5879,0.0,2.0,0.1,7,0.9,1,semi_urban,0.0148,0,0.0094,0,0,none,4455
L004253,2026-06-08T17:00:00,S0239,J040,v1.0,2,0.4442,0.4442,0.0,2.68,-0.02,7,1.1,1,rural,0.0148,0,0.0094,1,0,none,4456
L005524,2026-05-01T12:00:00,S0090,J031,v1.0,2,0.526,0.526,0.0,3.39,0.09,2,1.6,1,semi_urban,0.0148,0,0.0094,0,0,none,4457
L005013,2026-05-17T21:00:00,S0214,J047,v1.1,3,0.1812,0.264,0.0829,2.041,-1.6,2,2.0,3,urban,0.016,0,0.0094,0,0,none,4458
L002970,2026-05-31T06:00:00,S0017,J049,v1.0,2,0.5193,0.5193,0.0,1.98,0.08,2,2.3,1,semi_urban,0.0148,0,0.0094,0,0,none,4459
L007319,2026-05-06T05:00:00,S0035,J007,v1.0,2,0.4634,0.4634,0.0,1.86,-0.34,3,1.9,1,semi_urban,0.0148,0,0.0094,0,0,none,4460
L003814,2026-05-11T10:00:00,S0136,J021,v1.1,5,0.2504,0.3096,0.0592,3.02,-1.61,8,0.6,3,urban,0.0218,0,0.0094,0,0,none,4461
L007951,2026-04-17T21:00:00,S0025,J010,v1.0,2,0.5602,0.5602,0.0,4.02,0.72,7,1.9,1,semi_urban,0.0148,0,0.0094,0,0,none,4462
L007736,2026-04-11T22:00:00,S0004,J028,v1.0,2,0.5034,0.5034,0.0,2.07,-0.03,4,1.5,1,rural,0.0148,0,0.0094,0,0,none,4463
L001582,2026-04-28T18:00:00,S0226,J010,v1.0,2,0.4433,0.4433,0.0,3.3,0.0,3,2.3,1,rural,0.0148,0,0.0094,0,0,none,4464
L004391,2026-05-03T19:00:00,S0098,J004,v1.0,2,0.6187,0.6187,0.0,3.28,0.38,3,0.9,1,urban,0.015,0,0.0094,1,0,none,4465
L004961,2026-04-20T17:00:00,S0004,J006,v1.1,2,0.519,0.6307,0.1117,2.126,0.37,4,1.5,1,rural,0.012,0,0.0093,0,0,none,4466
L004433,2026-04-29T06:00:00,S0082,J014,v1.2,3,0.0235,0.1172,0.0937,2.787,-2.16,5,0.4,3,semi_urban,0.0156,0,0.0093,0,0,none,4467
L003041,2026-04-03T10:00:00,S0162,J003,v1.1,2,0.394,0.5042,0.1102,1.255,-0.7,6,1.2,1,rural,0.012,0,0.0093,0,0,none,4468
L006598,2026-04-04T20:00:00,S0088,J003,v1.1,2,0.3882,0.4898,0.1016,1.691,-0.26,4,0.6,1,urban,0.0123,0,0.0093,0,0,none,4469
L001086,2026-05-08T11:00:00,S0187,J039,v1.1,2,0.4717,0.571,0.0993,3.32,-0.33,2,1.1,1,urban,0.0123,0,0.0093,0,0,none,4470
L004317,2026-04-06T20:00:00,S0268,J031,v1.1,3,0.5666,0.6826,0.116,3.348,-0.01,7,1.2,1,urban,0.0152,0,0.0093,0,0,none,4471
L006939,2026-05-02T17:00:00,S0122,J048,v1.1,2,0.3561,0.4578,0.1017,2.891,-0.46,3,1.9,1,urban,0.0123,0,0.0093,0,0,none,4472
L000243,2026-05-16T12:00:00,S0051,J017,v1.1,2,0.2965,0.4009,0.1045,2.222,-1.13,7,1.7,1,urban,0.0122,0,0.0093,0,0,none,4473
L003488,2026-05-05T08:00:00,S0174,J011,v1.2,5,0.1637,0.2729,0.1092,2.815,-1.54,4,2.7,1,urban,0.0197,0,0.0093,0,0,none,4474
L007141,2026-06-27T03:00:00,S0254,J018,v1.1,2,0.5844,0.688,0.1036,4.302,0.95,4,1.8,1,urban,0.0123,0,0.0093,1,1,none,4475
L007688,2026-04-27T11:00:00,S0282,J018,v1.1,2,0.5603,0.6614,0.1011,3.581,0.23,8,0.7,1,urban,0.0123,0,0.0093,0,0,none,4476
L006188,2026-04-12T18:00:00,S0239,J036,v1.1,2,0.4839,0.5974,0.1135,2.737,-0.02,7,1.1,1,rural,0.012,0,0.0093,0,0,none,4477
L006555,2026-04-19T23:00:00,S0232,J020,v1.2,2,0.6269,0.6926,0.0658,3.203,0.87,3,2.1,3,urban,0.0131,0,0.0093,0,0,none,4478
L006242,2026-05-02T17:00:00,S0074,J033,v1.1,2,0.4914,0.5936,0.1022,2.911,0.26,8,2.3,1,urban,0.0123,0,0.0093,0,0,none,4479
L007476,2026-06-26T13:00:00,S0052,J001,v1.2,3,0.0,0.0955,0.0955,1.118,-2.63,2,2.6,3,semi_urban,0.0156,0,0.0093,0,0,none,4480
L003099,2026-06-18T00:00:00,S0063,J036,v1.1,2,0.335,0.4378,0.1028,1.851,-0.9,3,0.3,3,urban,0.0122,0,0.0093,1,0,none,4481
L006732,2026-04-25T02:00:00,S0044,J021,v1.1,2,0.2949,0.3986,0.1037,3.082,-1.57,7,2.7,3,semi_urban,0.0122,0,0.0093,1,0,none,4482
L005999,2026-05-28T17:00:00,S0135,J029,v1.1,2,0.3133,0.4089,0.0955,2.218,-1.03,5,0.4,1,urban,0.0123,0,0.0092,0,0,none,4483
L007420,2026-05-12T18:00:00,S0041,J040,v1.1,3,0.4429,0.5424,0.0995,2.56,-0.19,7,1.5,3,rural,0.0153,0,0.0092,0,0,none,4484
L001837,2026-06-27T23:00:00,S0136,J039,v1.1,2,0.3619,0.4608,0.0989,3.039,-0.61,8,0.6,3,urban,0.0122,0,0.0092,1,0,none,4485
L001754,2026-04-23T17:00:00,S0200,J029,v1.1,2,0.5572,0.6547,0.0975,3.369,0.12,7,0.8,3,semi_urban,0.0122,0,0.0092,1,0,none,4486
L005226,2026-05-14T22:00:00,S0162,J048,v1.0,4,0.1581,0.1581,0.0,1.2,-2.1,6,1.2,1,rural,0.0215,0,0.0092,0,0,none,4487
L002627,2026-06-11T00:00:00,S0264,J039,v1.1,2,0.3254,0.4221,0.0967,3.078,-0.57,4,3.1,3,semi_urban,0.0122,0,0.0092,0,0,none,4488
L004545,2026-06-11T18:00:00,S0290,J041,v1.1,3,0.3303,0.4306,0.1003,2.72,-0.63,3,2.0,3,rural,0.0153,0,0.0092,0,0,none,4489
L006924,2026-06-18T02:00:00,S0151,J028,v1.1,3,0.522,0.6243,0.1023,2.141,-0.01,3,0.2,3,rural,0.0153,0,0.0092,0,0,none,4490
L004887,2026-04-25T07:00:00,S0175,J031,v1.1,2,0.355,0.4514,0.0964,2.238,-1.11,6,0.7,1,urban,0.0123,0,0.0092,0,0,none,4491
L005591,2026-04-04T07:00:00,S0283,J028,v1.1,2,0.5621,0.6549,0.0928,2.256,0.11,6,2.5,1,urban,0.0123,0,0.0092,1,1,none,4492
L004571,2026-06-17T00:00:00,S0270,J043,v1.1,2,0.4734,0.568,0.0946,3.727,-0.22,4,1.7,1,urban,0.0123,0,0.0092,0,0,none,4493
L006786,2026-06-02T04:00:00,S0271,J002,v1.1,1,0.442,0.5048,0.0628,2.461,-0.77,2,2.2,1,rural,0.0082,0,0.0092,1,1,none,4494
L001519,2026-06-13T05:00:00,S0190,J001,v1.2,1,0.3773,0.4353,0.0579,2.589,-1.14,7,0.0,3,semi_urban,0.0082,0,0.0092,0,0,none,4495
L007166,2026-05-27T12:00:00,S0229,J023,v1.1,2,0.5957,0.6888,0.0932,2.937,0.39,5,1.7,1,urban,0.0123,0,0.0092,1,0,none,4496
L000162,2026-04-15T22:00:00,S0128,J004,v1.1,2,0.5128,0.6046,0.0918,2.266,-0.68,3,1.7,1,urban,0.0123,0,0.0092,0,0,none,4497
L004938,2026-05-09T13:00:00,S0086,J031,v1.1,2,0.4353,0.5332,0.0978,2.779,-0.57,4,2.7,3,semi_urban,0.0122,0,0.0092,1,1,none,4498
L001383,2026-06-29T02:00:00,S0030,J043,v1.2,1,0.3888,0.4431,0.0543,3.387,-0.54,5,0.4,3,semi_urban,0.0082,0,0.0091,1,1,none,4499
L005219,2026-04-19T10:00:00,S0007,J027,v1.1,2,0.5288,0.6211,0.0923,3.616,0.17,8,1.7,3,semi_urban,0.0122,0,0.0091,1,0,none,4500
L000533,2026-04-02T01:00:00,S0295,J018,v1.1,2,0.5889,0.6822,0.0933,3.627,0.28,8,2.5,3,urban,0.0122,0,0.0091,0,0,none,4501
L005973,2026-05-13T17:00:00,S0052,J047,v1.1,5,0.0292,0.12,0.0908,1.115,-2.53,2,2.6,3,semi_urban,0.02,0,0.0091,0,0,none,4502
L004027,2026-04-13T10:00:00,S0278,J000,v1.1,3,0.3522,0.4488,0.0966,3.058,-0.19,8,2.0,3,rural,0.0153,0,0.0091,1,1,none,4503
L000583,2026-04-08T21:00:00,S0088,J045,v1.2,2,0.0914,0.1397,0.0483,1.664,-2.06,4,0.6,1,urban,0.0132,0,0.0091,0,0,none,4504
L005630,2026-04-11T06:00:00,S0251,J045,v1.2,1,0.5589,0.6134,0.0545,3.997,0.27,4,1.5,3,urban,0.0082,0,0.0091,0,0,none,4505
L007956,2026-05-04T11:00:00,S0104,J008,v1.1,2,0.4142,0.5041,0.0899,3.545,-0.1,7,1.3,3,rural,0.0123,0,0.0091,0,0,none,4506
L003875,2026-06-02T09:00:00,S0014,J025,v1.2,3,0.6227,0.6667,0.044,3.222,0.3,6,2.1,2,urban,0.0167,0,0.0091,1,0,none,4507
L005826,2026-06-03T00:00:00,S0235,J036,v1.2,1,0.5302,0.5831,0.0529,3.226,0.5,8,1.1,3,urban,0.0082,0,0.0091,0,0,none,4508
L001681,2026-06-05T05:00:00,S0157,J013,v1.1,4,0.4645,0.5149,0.0503,3.245,-0.28,2,2.2,2,urban,0.019,0,0.009,0,0,none,4509
L005477,2026-06-10T22:00:00,S0005,J034,v1.1,1,0.6283,0.683,0.0547,2.787,0.06,8,2.3,3,urban,0.0081,0,0.009,1,0,none,4510
L003979,2026-06-28T01:00:00,S0079,J046,v1.2,3,0.5277,0.6089,0.0812,2.341,0.4,8,1.9,3,semi_urban,0.0155,0,0.009,0,0,none,4511
L006399,2026-04-23T01:00:00,S0255,J011,v1.2,1,0.1352,0.1605,0.0254,2.113,-2.2,4,1.3,3,urban,0.0085,0,0.009,0,0,none,4512
L005053,2026-04-25T00:00:00,S0123,J029,v1.2,2,0.6293,0.6959,0.0666,3.923,0.69,3,1.2,2,urban,0.0126,0,0.009,0,0,none,4513
L001536,2026-04-18T05:00:00,S0213,J032,v1.2,3,0.5256,0.6079,0.0823,2.441,-0.3,3,2.0,3,urban,0.0155,0,0.009,0,0,none,4514
L007909,2026-04-15T22:00:00,S0149,J002,v1.1,3,0.5035,0.5541,0.0506,3.255,0.03,5,0.7,1,semi_urban,0.0164,0,0.009,1,0,none,4515
L003609,2026-05-02T19:00:00,S0066,J018,v1.1,2,0.4246,0.5236,0.0989,3.189,-0.16,6,1.0,2,semi_urban,0.0117,0,0.0089,0,0,none,4516
L005638,2026-04-26T06:00:00,S0280,J013,v1.2,2,0.4728,0.523,0.0503,3.365,-0.16,7,1.3,1,urban,0.0129,0,0.0089,0,0,none,4517
L002545,2026-06-08T05:00:00,S0298,J028,v1.2,1,0.4738,0.5427,0.0689,1.464,-0.67,8,1.5,3,rural,0.0078,0,0.0089,1,0,none,4518
L004502,2026-06-23T10:00:00,S0218,J001,v1.2,5,0.4279,0.4704,0.0425,2.921,-0.8,6,2.8,3,urban,0.0213,0,0.0089,0,0,none,4519
L007352,2026-04-01T20:00:00,S0219,J014,v1.1,2,0.358,0.4588,0.1008,3.85,-1.1,2,1.1,2,rural,0.0117,0,0.0089,0,0,none,4520
L006398,2026-04-26T11:00:00,S0007,J017,v1.1,2,0.5483,0.5962,0.0479,3.594,0.27,8,1.7,3,semi_urban,0.0128,0,0.0089,1,0,none,4521
L006048,2026-04-24T07:00:00,S0029,J018,v1.1,2,0.5542,0.658,0.1038,3.662,0.31,5,3.5,2,urban,0.0117,0,0.0089,0,0,none,4522
L001862,2026-06-07T01:00:00,S0240,J037,v1.2,1,0.4027,0.4721,0.0693,3.235,-0.4,4,1.5,3,rural,0.0078,0,0.0089,0,0,none,4523
L000324,2026-05-19T23:00:00,S0286,J029,v1.2,3,0.4308,0.5403,0.1094,3.125,-0.13,8,0.6,1,urban,0.0146,0,0.0089,0,0,none,4524
L005134,2026-06-06T15:00:00,S0087,J001,v1.1,2,0.421,0.521,0.1,2.98,-0.77,3,1.3,2,rural,0.0117,0,0.0089,0,0,none,4525
L000099,2026-04-28T18:00:00,S0075,J044,v1.1,2,0.4961,0.5978,0.1017,4.381,0.43,6,2.5,2,urban,0.0117,0,0.0089,0,0,none,4526
L003492,2026-06-01T12:00:00,S0121,J025,v1.1,3,0.3997,0.5156,0.1159,2.328,-0.63,3,2.1,2,urban,0.0145,0,0.0089,1,0,none,4527
L002500,2026-06-29T05:00:00,S0258,J010,v1.2,1,0.3758,0.4542,0.0783,2.319,-1.02,5,0.0,1,semi_urban,0.0077,0,0.0089,0,0,none,4528
L001651,2026-05-21T07:00:00,S0248,J018,v1.1,2,0.4661,0.5684,0.1023,3.071,-0.28,7,1.2,2,semi_urban,0.0117,0,0.0089,0,0,none,4529
L001449,2026-04-27T21:00:00,S0011,J034,v1.1,2,0.5875,0.635,0.0475,3.214,0.49,8,1.5,3,urban,0.0128,0,0.0089,1,0,none,4530
L004673,2026-06-06T08:00:00,S0011,J020,v1.0,3,0.6505,0.6505,0.0,3.19,0.89,8,1.5,3,urban,0.0179,0,0.0089,1,1,none,4531
L002415,2026-06-19T05:00:00,S0045,J022,v1.1,2,0.5846,0.6316,0.047,3.244,0.02,4,1.4,3,semi_urban,0.0128,0,0.0089,1,1,none,4532
L006793,2026-05-16T16:00:00,S0116,J021,v1.1,3,0.0,0.0892,0.0892,1.245,-3.4,3,2.9,3,urban,0.015,0,0.0089,0,0,none,4533
L002387,2026-06-20T11:00:00,S0029,J030,v1.1,2,0.4154,0.5146,0.0992,3.66,-0.69,5,3.5,2,urban,0.0117,0,0.0089,0,0,none,4534
L005875,2026-05-03T01:00:00,S0299,J045,v1.1,2,0.3288,0.43,0.1012,3.041,-0.71,5,0.2,2,semi_urban,0.0117,0,0.0089,0,0,none,4535
L001093,2026-06-13T10:00:00,S0048,J002,v1.1,2,0.318,0.4213,0.1033,2.622,-0.63,2,1.3,2,semi_urban,0.0117,0,0.0089,0,0,none,4536
L001397,2026-05-31T15:00:00,S0093,J030,v1.1,2,0.4118,0.5124,0.1006,3.68,-0.67,8,1.2,2,semi_urban,0.0117,0,0.0089,0,0,none,4537
L007505,2026-05-06T19:00:00,S0067,J030,v1.2,4,0.1517,0.2439,0.0922,2.776,-1.57,3,1.5,2,semi_urban,0.0174,0,0.0089,0,0,none,4538
L003847,2026-06-18T06:00:00,S0281,J008,v1.2,1,0.1164,0.2495,0.1331,1.517,-2.15,3,0.0,1,semi_urban,0.007,0,0.0089,0,0,none,4539
L005979,2026-06-20T20:00:00,S0137,J008,v1.1,2,0.4012,0.5034,0.1021,2.881,-0.77,4,1.2,2,semi_urban,0.0117,0,0.0089,0,0,none,4540
L000147,2026-05-05T23:00:00,S0019,J019,v1.1,2,0.4506,0.5429,0.0922,2.626,-0.02,4,1.6,2,rural,0.0117,0,0.0088,1,1,none,4541
L006032,2026-06-03T22:00:00,S0190,J027,v1.2,2,0.3827,0.4493,0.0666,2.593,-0.84,7,0.0,3,semi_urban,0.0123,0,0.0088,0,0,none,4542
L001328,2026-05-02T01:00:00,S0252,J049,v1.2,5,0.306,0.4123,0.1063,0.913,-1.04,3,1.0,2,urban,0.0187,0,0.0088,0,0,none,4543
L000803,2026-06-21T15:00:00,S0061,J011,v1.1,2,0.3821,0.4774,0.0953,3.508,-0.84,2,1.2,2,urban,0.0117,0,0.0088,1,0,none,4544
L007358,2026-05-07T08:00:00,S0155,J012,v1.1,2,0.484,0.5778,0.0939,3.487,0.14,4,1.8,2,urban,0.0117,0,0.0088,0,0,none,4545
L003061,2026-05-08T18:00:00,S0210,J020,v1.2,3,0.5522,0.6651,0.1129,2.896,0.54,5,1.8,2,urban,0.0144,0,0.0088,1,0,none,4546
L002158,2026-04-20T06:00:00,S0170,J001,v1.2,5,0.4429,0.5488,0.1059,3.463,-0.29,3,3.0,2,urban,0.0187,0,0.0088,1,1,none,4547
L005203,2026-06-07T11:00:00,S0104,J000,v1.2,2,0.5341,0.5995,0.0654,3.533,0.3,7,1.3,3,rural,0.0124,0,0.0088,1,1,none,4548
L001857,2026-04-11T00:00:00,S0296,J027,v1.2,1,0.4165,0.5057,0.0891,3.095,-0.35,7,0.9,3,semi_urban,0.0074,0,0.0088,0,0,none,4549
L002233,2026-06-24T12:00:00,S0091,J031,v1.1,2,0.4395,0.5315,0.092,2.626,-0.72,8,1.6,2,urban,0.0117,0,0.0088,0,0,none,4550
L003474,2026-06-10T00:00:00,S0292,J010,v1.2,1,0.3965,0.5507,0.1543,3.037,-0.34,3,1.3,3,urban,0.0067,0,0.0088,1,0,none,4551
L000064,2026-04-08T18:00:00,S0167,J001,v1.2,2,0.3903,0.4676,0.0773,3.119,-0.62,7,2.3,3,rural,0.012,0,0.0088,0,0,none,4552
L003751,2026-04-11T10:00:00,S0239,J047,v1.2,1,0.3926,0.4683,0.0756,2.718,-0.92,7,1.1,1,rural,0.0077,0,0.0088,0,0,none,4553
L006152,2026-06-06T12:00:00,S0062,J031,v1.2,3,0.5868,0.6976,0.1107,3.475,0.12,4,0.4,2,urban,0.0144,0,0.0088,1,1,none,4554
L002269,2026-05-14T23:00:00,S0284,J023,v1.1,2,0.4373,0.5313,0.094,1.897,-0.65,3,0.0,2,rural,0.0117,0,0.0088,0,0,none,4555
L005672,2026-04-15T18:00:00,S0118,J049,v1.2,3,0.4997,0.6102,0.1106,2.425,0.47,4,0.0,2,urban,0.0144,0,0.0088,0,0,none,4556
L003532,2026-06-23T19:00:00,S0151,J020,v1.2,2,0.4708,0.5496,0.0788,2.129,-0.21,3,0.2,3,rural,0.012,0,0.0088,0,0,none,4557
L004583,2026-05-30T02:00:00,S0126,J045,v1.2,3,0.4057,0.5168,0.1111,3.006,-0.75,4,1.6,2,urban,0.0144,0,0.0088,0,0,none,4558
L005455,2026-05-09T09:00:00,S0126,J018,v1.1,2,0.4669,0.5624,0.0955,2.998,-0.35,4,1.6,2,urban,0.0117,0,0.0088,0,0,none,4559
L003117,2026-05-06T19:00:00,S0014,J025,v1.2,3,0.5008,0.6134,0.1126,3.256,0.3,6,2.1,2,urban,0.0144,0,0.0088,0,0,none,4560
L002823,2026-05-20T05:00:00,S0256,J036,v1.2,5,0.5622,0.6684,0.1062,2.753,0.0,6,2.5,3,urban,0.0187,0,0.0088,0,0,none,4561
L007151,2026-04-13T16:00:00,S0235,J019,v1.1,2,0.6449,0.7,0.055,3.228,0.6,8,1.1,3,urban,0.0126,0,0.0088,1,0,none,4562
L003589,2026-05-17T04:00:00,S0188,J023,v1.2,1,0.3553,0.4438,0.0885,1.614,-0.93,5,1.4,3,semi_urban,0.0074,0,0.0088,0,0,none,4563
L000833,2026-05-16T08:00:00,S0028,J012,v1.2,1,0.4454,0.5234,0.078,3.469,0.13,4,1.6,1,semi_urban,0.0077,0,0.0088,0,0,none,4564
L001717,2026-05-10T15:00:00,S0000,J021,v1.2,1,0.4398,0.5282,0.0884,4.044,-0.6,2,0.0,3,semi_urban,0.0074,0,0.0088,1,0,none,4565
L006615,2026-06-10T02:00:00,S0019,J032,v1.1,2,0.5015,0.5945,0.093,2.627,-0.12,4,1.6,2,rural,0.0117,0,0.0088,0,0,none,4566
L006275,2026-04-11T08:00:00,S0070,J042,v1.2,1,0.3513,0.4273,0.0759,1.658,-0.58,2,1.0,1,semi_urban,0.0077,0,0.0088,0,0,none,4567
L006285,2026-05-30T06:00:00,S0126,J035,v1.1,2,0.4974,0.5899,0.0924,2.996,0.15,4,1.6,2,urban,0.0117,0,0.0088,0,0,none,4568
L005328,2026-05-23T20:00:00,S0077,J010,v1.1,2,0.494,0.5862,0.0922,3.516,0.17,7,2.0,2,urban,0.0117,0,0.0088,0,0,none,4569
L007164,2026-04-18T00:00:00,S0048,J012,v1.1,2,0.3531,0.447,0.0939,2.617,-0.73,2,1.3,2,semi_urban,0.0117,0,0.0088,1,1,none,4570
L002365,2026-06-26T06:00:00,S0259,J027,v1.1,2,0.4311,0.5262,0.0951,2.788,-0.66,5,2.1,2,urban,0.0117,0,0.0088,0,0,none,4571
L000853,2026-06-27T06:00:00,S0249,J039,v1.1,2,0.3976,0.49,0.0925,3.066,-0.58,8,1.8,2,urban,0.0117,0,0.0088,0,0,none,4572
L001918,2026-05-10T09:00:00,S0113,J012,v1.1,2,0.4938,0.5891,0.0953,3.298,-0.05,5,1.5,2,rural,0.0117,0,0.0088,0,0,none,4573
L007150,2026-04-22T01:00:00,S0202,J028,v1.1,2,0.4571,0.5554,0.0982,2.009,-0.14,4,2.1,2,rural,0.0117,0,0.0088,0,0,none,4574
L003506,2026-06-29T04:00:00,S0063,J025,v1.2,5,0.3031,0.4116,0.1085,1.854,-1.1,3,0.3,3,urban,0.0187,0,0.0088,0,0,none,4575
L001532,2026-05-28T14:00:00,S0241,J047,v1.2,1,0.4305,0.52,0.0895,3.265,-0.38,4,1.4,3,semi_urban,0.0074,0,0.0088,0,0,none,4576
L004160,2026-06-20T18:00:00,S0184,J045,v1.2,5,0.5828,0.6909,0.1081,3.564,-0.19,4,3.3,3,urban,0.0187,0,0.0088,0,0,none,4577
L006112,2026-06-11T11:00:00,S0189,J039,v1.2,3,0.4518,0.5325,0.0807,3.11,-0.53,3,0.9,2,semi_urban,0.0149,0,0.0087,1,1,none,4578
L004234,2026-05-03T11:00:00,S0285,J034,v1.2,1,0.6446,0.6668,0.0221,2.961,0.25,2,1.2,2,semi_urban,0.0084,0,0.0087,1,0,none,4579
L000139,2026-05-03T01:00:00,S0277,J008,v1.2,3,0.4565,0.5396,0.0831,3.262,-0.38,7,0.0,2,semi_urban,0.0149,0,0.0087,0,0,none,4580
L006259,2026-04-02T02:00:00,S0006,J032,v1.2,3,0.4382,0.5049,0.0667,2.173,-0.56,7,2.5,3,urban,0.0153,0,0.0087,1,0,none,4581
L005967,2026-04-08T18:00:00,S0292,J009,v1.2,3,0.5135,0.5801,0.0666,2.993,-0.24,3,1.3,3,urban,0.0153,0,0.0087,0,0,none,4582
L006873,2026-05-28T19:00:00,S0168,J044,v1.2,3,0.3891,0.4698,0.0807,3.78,-0.16,7,1.3,2,urban,0.0149,0,0.0087,0,0,none,4583
L000072,2026-05-25T01:00:00,S0105,J005,v1.2,3,0.5374,0.6131,0.0757,4.038,0.5,5,0.0,3,rural,0.015,0,0.0087,0,0,none,4584
L006762,2026-05-27T01:00:00,S0020,J018,v1.2,4,0.6076,0.691,0.0834,3.692,0.35,3,0.9,3,rural,0.0173,0,0.0087,0,0,none,4585
L004159,2026-05-24T11:00:00,S0086,J004,v1.2,1,0.4324,0.5764,0.144,2.802,-0.17,4,2.7,3,semi_urban,0.0067,0,0.0087,1,1,none,4586
L003111,2026-06-13T21:00:00,S0109,J030,v1.2,3,0.3694,0.4459,0.0764,3.668,-0.67,2,2.6,3,rural,0.015,0,0.0087,0,0,none,4587
L007692,2026-06-05T12:00:00,S0064,J012,v1.1,2,0.4508,0.5419,0.0911,3.606,0.26,3,2.0,2,semi_urban,0.0117,0,0.0087,0,0,none,4588
L004822,2026-04-04T01:00:00,S0170,J000,v1.1,2,0.5323,0.6234,0.0911,3.456,0.21,3,3.0,2,urban,0.0117,0,0.0087,0,0,none,4589
L000227,2026-06-17T08:00:00,S0237,J031,v1.2,3,0.4335,0.5004,0.0669,2.533,-0.8,4,1.6,3,urban,0.0153,0,0.0087,0,0,none,4590
L004853,2026-06-10T08:00:00,S0248,J018,v1.2,3,0.5028,0.5837,0.0809,3.06,-0.28,7,1.2,2,semi_urban,0.0149,0,0.0087,1,0,none,4591
L002873,2026-05-08T01:00:00,S0258,J039,v1.2,2,0.228,0.2875,0.0596,2.31,-1.32,5,0.0,1,semi_urban,0.0123,0,0.0087,0,0,none,4592
L003902,2026-06-07T12:00:00,S0125,J004,v1.2,3,0.385,0.4679,0.0829,2.221,-0.72,2,2.3,2,rural,0.0149,0,0.0087,0,0,none,4593
L007110,2026-06-09T20:00:00,S0102,J017,v1.2,3,0.3815,0.4653,0.0839,2.912,-0.43,4,2.9,2,semi_urban,0.0149,0,0.0087,0,0,none,4594
L007023,2026-06-10T16:00:00,S0133,J039,v1.2,1,0.3526,0.5124,0.1598,3.07,-0.61,6,2.7,2,rural,0.0066,0,0.0087,0,0,none,4595
L002833,2026-04-14T22:00:00,S0039,J018,v1.2,3,0.5197,0.6036,0.0839,3.612,0.27,6,2.4,2,rural,0.0149,0,0.0087,1,0,none,4596
L001936,2026-04-14T13:00:00,S0024,J007,v1.2,4,0.5592,0.6432,0.084,2.582,0.34,7,0.7,3,rural,0.0173,0,0.0087,0,0,none,4597
L005741,2026-06-19T18:00:00,S0262,J014,v1.2,3,0.0766,0.1643,0.0877,2.774,-2.17,7,0.4,2,rural,0.0147,0,0.0087,0,0,none,4598
L006535,2026-04-25T21:00:00,S0291,J028,v1.1,5,0.5475,0.6526,0.1051,2.583,0.43,3,3.0,1,urban,0.0184,0,0.0086,0,0,none,4599
L007351,2026-04-28T16:00:00,S0173,J019,v1.2,3,0.5364,0.6366,0.1002,3.06,0.41,5,0.8,3,urban,0.0144,0,0.0086,0,0,none,4600
L001731,2026-05-28T03:00:00,S0166,J016,v1.2,2,0.3904,0.481,0.0905,1.555,-0.89,6,2.7,3,semi_urban,0.0116,0,0.0086,0,0,none,4601
L000011,2026-06-07T04:00:00,S0261,J024,v1.2,3,0.6283,0.6895,0.0613,4.501,0.87,2,1.7,3,urban,0.0153,0,0.0086,0,0,none,4602
L004997,2026-04-20T22:00:00,S0279,J015,v1.2,2,0.4964,0.5871,0.0907,3.315,0.37,8,2.1,3,urban,0.0116,0,0.0086,0,0,none,4603
L007812,2026-06-24T04:00:00,S0031,J020,v1.2,2,0.3726,0.4623,0.0897,1.695,-0.65,3,2.7,3,urban,0.0116,0,0.0086,0,0,none,4604
L006101,2026-06-23T21:00:00,S0040,J007,v1.0,3,0.654,0.654,0.0,3.19,0.99,5,1.0,2,urban,0.0172,0,0.0086,1,0,none,4605
