impression_id,candidate_id,job_id,years_experience,skill_match_score,profile_completeness,seniority_level,req_skill_score,recency_feature_train,recency_feature_serve,event_ts,clicked,applied,shortlisted,true_relevance
I0046206,C01634,J0021,5.8,0.6,0.505,2,0.438,335,8040.0,2025-07-01,1,0,0,0.6432
I0021022,C00840,J0028,0.8,0.594,0.697,3,0.898,218,5232.0,2025-10-26,0,0,0,0.5126
I0009645,C00548,J0081,2.1,0.749,0.58,2,0.644,346,8304.0,2025-06-20,0,0,0,0.6419
I0014187,C00889,J0048,6.5,0.832,0.531,2,0.774,211,5064.0,2025-11-02,0,0,0,0.7357
I0001748,C03328,J0008,9.0,0.49,1.0,2,0.441,116,2784.0,2026-02-05,0,0,0,0.9165
I0018878,C02307,J0056,3.1,0.504,0.715,3,0.397,236,5664.0,2025-10-08,0,0,0,0.6955
I0004885,C01666,J0019,7.4,0.791,0.68,1,0.693,395,9480.0,2025-05-02,0,0,0,0.7647
I0015780,C02835,J0144,8.4,0.733,0.576,2,0.591,272,6528.0,2025-09-02,0,0,0,0.7213
I0040424,C03983,J0081,2.6,0.509,0.694,2,0.644,153,3672.0,2025-12-30,0,0,0,0.6614
I0025304,C03273,J0147,5.0,0.425,0.929,2,0.622,160,3840.0,2025-12-23,0,0,0,0.7245
I0034193,C02855,J0145,8.1,0.334,0.857,4,0.701,236,5664.0,2025-10-08,1,0,0,0.6368
I0030665,C01826,J0105,3.0,0.573,0.762,3,0.544,319,7656.0,2025-07-17,0,0,0,0.762
I0028815,C00794,J0014,0.0,0.602,0.737,1,0.37,245,5880.0,2025-09-29,0,0,0,0.5611
I0016235,C00615,J0099,4.2,0.512,0.869,2,0.707,336,8064.0,2025-06-30,0,0,0,0.6955
I0046696,C01254,J0033,8.8,0.847,0.717,1,0.649,267,6408.0,2025-09-07,0,0,0,0.7283
I0056036,C02182,J0082,4.7,0.344,0.967,1,0.615,204,4896.0,2025-11-09,0,0,0,0.678
I0029296,C01283,J0090,5.5,0.207,0.926,3,0.558,346,8304.0,2025-06-20,0,0,0,0.6236
I0030577,C02145,J0091,10.0,0.598,0.752,2,0.409,8,192.0,2026-05-24,0,0,0,0.7648
I0020186,C00182,J0028,10.8,0.843,0.781,3,0.898,315,7560.0,1970-01-01 00:00:00,0,0,0,0.881
I0020162,C02049,J0066,6.3,1.0,0.621,2,0.752,191,4584.0,2025-11-22,0,0,0,0.6237
I0024745,C02989,J0074,0.4,0.548,0.593,1,0.343,243,5832.0,2025-10-01,0,0,0,0.5463
I0025550,C00612,J0119,0.8,0.492,0.51,1,0.541,92,2208.0,2026-03-01,0,0,0,0.6396
I0054157,C00677,J0104,5.4,0.846,1.0,1,0.821,97,2328.0,2026-02-24,0,0,0,0.8726
I0001484,C02576,J0109,6.0,0.406,0.874,2,0.714,80,1920.0,2026-03-13,0,0,0,0.6477
I0034897,C00893,J0135,5.6,0.763,0.951,3,0.587,0,0.0,2026-06-01,0,0,0,0.7557
I0039345,C03375,J0027,4.1,0.404,0.705,1,0.574,212,5088.0,2025-11-01,0,0,0,0.6652
I0054423,C01338,J0104,13.7,0.553,0.784,1,0.821,313,7512.0,2025-07-23,0,0,0,0.7808
I0035579,C01976,J0127,6.3,0.695,0.781,3,0.595,261,6264.0,2025-09-13,0,0,0,0.7732
I0039152,C02765,J0040,0.0,0.741,0.978,1,0.393,32,768.0,2026-04-30,0,0,0,0.5473
I0016930,C00123,J0110,2.6,0.661,0.863,2,0.549,394,9456.0,2025-05-03,0,0,0,0.7252
I0014050,C03024,J0000,4.3,0.444,0.628,4,0.534,1,24.0,2026-05-31,0,0,0,0.7032
I0013720,C00975,J0044,3.2,0.915,0.758,2,0.579,204,4896.0,2025-11-09,0,0,0,0.5479
I0018529,C02220,J0036,7.9,0.847,0.838,4,0.6,332,7968.0,2025-07-04,0,0,0,0.7127
I0031646,C01204,J0023,4.0,0.695,0.96,2,0.472,249,5976.0,2025-09-25,0,0,0,0.698
I0001584,C03049,J0049,5.9,0.61,0.577,2,0.631,222,5328.0,2025-10-22,0,0,0,0.7646
I0039431,C00267,J0110,2.5,0.352,0.789,2,0.549,251,6024.0,2025-09-23,0,0,0,0.6427
I0045438,C03786,J0083,6.5,0.454,0.769,3,0.691,101,2424.0,2026-02-20,0,0,0,0.6766
I0056064,C00641,J0089,1.5,0.965,0.666,3,0.39,315,7560.0,2025-07-21,0,0,0,0.3247
I0016144,C01871,J0016,,0.234,1.0,4,0.643,2,48.0,2026-05-30,1,0,0,0.5477
I0016680,C00907,J0130,0.0,0.51,0.809,1,0.81,38,912.0,2026-04-24,0,0,0,0.5335
I0003265,C00217,J0140,3.7,0.295,0.762,1,0.66,26,624.0,2026-05-06,0,0,0,0.537
I0054175,C03950,J0120,3.3,0.624,0.927,2,0.522,365,8760.0,2025-06-01,0,0,0,0.7622
I0000280,C00168,J0124,0.0,0.588,0.961,4,0.309,245,5880.0,2025-09-29,0,0,0,0.5911
I0015418,C00188,J0039,5.7,0.557,0.633,1,0.53,20,480.0,2026-05-12,0,0,0,0.7727
I0022544,C02474,J0018,6.2,0.991,0.639,4,0.73,4,96.0,2026-05-28,0,0,0,0.6179
I0044101,C02224,J0001,6.7,0.759,0.667,3,0.47,287,6888.0,2025-08-18,0,0,0,0.6145
I0044494,C00532,J0043,5.0,0.403,0.539,3,0.512,374,8976.0,2025-05-23,0,0,0,0.6766
I0008506,C00920,J0049,7.9,0.244,0.997,2,0.631,143,3432.0,2026-01-09,0,0,0,0.6588
I0016617,C03489,J0024,6.7,0.502,0.718,1,0.346,163,3912.0,2025-12-20,1,0,0,0.7227
I0005034,C02648,J0112,5.9,0.784,0.665,2,0.583,338,8112.0,2025-06-28,0,0,0,0.6625
I0006651,C00972,J0018,2.4,0.5,0.705,4,0.73,46,1104.0,2026-04-16,0,0,0,0.5941
I0056467,C01086,J0073,5.3,0.601,0.843,2,0.624,178,4272.0,2025-12-05,0,0,0,0.828
I0027267,C01584,J0094,3.4,0.234,0.832,2,0.625,27,648.0,2026-05-05,0,0,0,0.5333
I0007725,C03499,J0042,2.3,0.388,0.779,3,0.496,220,5280.0,2025-10-24,1,0,0,0.6993
I0039232,C00032,J0098,4.3,0.582,0.863,1,0.723,65,1560.0,2026-03-28,1,0,0,0.7335
I0057012,C00291,J0050,5.0,0.61,0.524,3,0.587,89,2136.0,2026-03-04,1,1,0,0.733
I0018587,C03432,J0042,0.3,0.424,1.0,3,0.496,373,8952.0,2025-05-24,0,0,0,0.7531
I0047228,C00565,J0008,6.7,0.9,0.866,2,0.441,236,5664.0,2025-10-08,0,0,0,0.5508
I0025315,C00216,J0064,6.2,0.872,0.709,1,0.487,58,1392.0,2026-04-04,0,0,0,0.5503
I0005453,C00478,J0037,3.1,0.637,0.928,2,0.622,74,1776.0,2026-03-19,0,0,0,0.8204
I0000231,C02432,J0063,3.3,0.769,0.88,4,0.497,187,4488.0,2025-11-26,0,0,0,0.6291
I0046701,C03294,J0023,5.6,0.398,0.504,2,0.472,9,216.0,2026-05-23,0,0,0,0.7015
I0039302,C01991,J0017,5.4,0.49,0.796,2,0.748,84,2016.0,2026-03-09,0,0,0,0.6508
I0005367,C01018,J0135,7.6,0.6,0.4,3,0.587,367,8808.0,2025-05-30,0,0,0,0.749
I0012143,C01226,J0032,2.4,0.396,0.914,2,0.954,202,4848.0,2025-11-11,0,0,0,0.4218
I0049427,C01471,J0079,7.0,0.65,1.0,2,0.518,387,9288.0,2025-05-10,0,0,0,0.8242
I0045887,C01500,J0053,0.7,0.904,0.742,2,0.651,80,1920.0,2026-03-13,0,0,0,0.5596
I0058484,C03725,J0139,,0.635,1.0,2,0.561,121,2904.0,2026-01-31,0,0,0,0.7906
I0051252,C00213,J0118,6.2,0.784,0.782,2,0.57,76,1824.0,1970-01-01 00:00:00,0,0,0,0.6914
I0042184,C01770,J0113,4.7,0.326,0.765,1,0.579,7,168.0,2026-05-25,0,0,0,0.6337
I0025042,C03491,J0026,4.1,0.637,0.452,1,0.881,249,5976.0,2025-09-25,0,0,0,0.5417
I0006019,C00226,J0000,0.8,0.729,0.728,4,0.534,68,1632.0,2026-03-25,1,0,0,0.5982
I0037348,C03130,J0106,7.3,0.576,0.968,3,0.884,342,8208.0,2025-06-24,0,0,0,0.6962
I0035715,C01768,J0085,0.0,0.685,0.673,1,0.66,295,7080.0,2025-08-10,0,0,0,0.689
I0011478,C02137,J0034,3.8,0.273,0.802,1,0.634,27,648.0,2026-05-05,0,0,0,0.5528
I0038354,C00680,J0037,0.0,0.741,0.865,2,0.622,361,8664.0,2025-06-05,1,0,0,0.6769
I0007182,C00528,J0074,2.7,0.75,0.786,1,0.343,160,3840.0,2025-12-23,0,0,0,0.4973
I0038131,C00293,J0149,0.0,0.26,0.757,1,0.593,379,9096.0,2025-05-18,0,0,0,0.4956
I0044828,C03138,J0134,5.7,0.599,0.665,2,0.353,144,3456.0,2026-01-08,0,0,0,0.6274
I0057224,C01711,J0102,5.4,0.662,0.931,2,0.438,64,1536.0,2026-03-29,0,0,0,0.7128
I0053740,C03480,J0078,0.0,0.795,0.751,2,0.5,73,1752.0,2026-03-20,0,0,0,0.5207
I0010089,C02683,J0030,9.2,0.699,0.875,2,1.0,254,6096.0,2025-09-20,0,0,0,0.707
I0058573,C01539,J0010,3.9,0.487,0.815,4,0.566,290,6960.0,2025-08-15,0,0,0,0.7569
I0007320,C03926,J0127,7.6,0.534,0.856,3,0.595,227,5448.0,2025-10-17,0,0,0,0.8438
I0023046,C00645,J0104,5.1,0.789,1.0,1,0.821,139,3336.0,2026-01-13,0,0,0,0.8625
I0030233,C03402,J0133,1.4,0.691,0.964,4,0.772,19,456.0,2026-05-13,0,0,0,0.7553
I0003780,C00213,J0090,6.2,0.784,0.782,3,0.558,266,6384.0,2025-09-08,0,0,0,0.6829
I0041023,C01775,J0091,1.4,0.829,0.819,2,0.409,113,2712.0,2026-02-08,0,0,0,0.4754
I0023415,C03884,J0133,3.5,0.537,0.65,4,0.772,391,9384.0,2025-05-06,0,0,0,0.5937
I0014606,C01300,J0002,2.8,0.0,0.506,3,0.479,222,5328.0,2025-10-22,0,0,0,0.3692
I0022078,C03832,J0071,2.2,0.914,0.666,2,0.587,85,2040.0,2026-03-08,0,0,0,0.5113
I0022429,C03761,J0016,10.4,0.538,0.855,4,0.643,293,7032.0,2025-08-12,1,0,0,0.8599
I0038913,C02325,J0079,9.4,0.803,0.686,2,0.518,107,2568.0,2026-02-14,1,0,0,0.6684
I0014572,C01739,J0111,1.5,0.791,0.917,1,0.646,44,1056.0,2026-04-18,0,0,0,0.6986
I0016392,C02405,J0148,5.7,0.825,0.721,4,0.719,219,5256.0,2025-10-25,0,0,0,0.7419
I0011753,C00255,J0137,0.0,0.741,0.671,1,0.69,207,4968.0,2025-11-06,0,0,0,0.6701
I0040812,C03448,J0077,4.4,0.742,1.0,4,0.837,349,8376.0,2025-06-17,0,0,0,0.8063
I0007499,C00257,J0122,4.9,0.815,0.657,2,0.704,124,2976.0,2026-01-28,1,0,0,0.7068
I0020585,C01498,J0117,0.0,0.554,0.652,1,0.842,4,96.0,2026-05-28,0,0,0,0.4977
I0004678,C00452,J0075,5.1,0.435,0.778,3,0.62,202,4848.0,2025-11-11,0,0,0,0.6921
I0001097,C02933,J0016,1.6,0.553,0.753,4,0.643,181,4344.0,2025-12-02,0,0,0,0.6928
I0003154,C03948,J0063,4.5,0.797,0.85,4,0.497,146,3504.0,2026-01-06,0,0,0,0.6212
I0037413,C01141,J0067,7.1,0.453,0.866,4,0.443,302,7248.0,2025-08-03,0,0,0,0.8741
I0029925,C00340,J0118,2.1,0.862,0.656,2,0.57,323,7752.0,2025-07-13,0,0,0,0.5315
I0013094,C00706,J0008,,0.619,0.883,2,0.441,333,7992.0,2025-07-03,0,0,0,0.6793
I0002949,C00979,J0021,8.8,0.49,0.643,2,0.438,136,3264.0,2026-01-16,1,0,0,0.8104
I0036638,C03627,J0052,5.4,0.977,0.801,4,0.406,216,5184.0,2025-10-28,0,0,0,0.4316
I0008247,C02703,J0138,0.8,0.253,0.902,2,0.343,246,5904.0,2025-09-28,0,0,0,0.7213
I0035599,C02701,J0095,2.1,0.578,0.671,3,0.582,350,8400.0,2025-06-16,0,0,0,0.7388
I0018107,C01962,J0132,4.5,0.442,0.683,3,0.612,358,8592.0,2025-06-08,0,0,0,0.6657
I0005011,C02598,J0115,2.3,0.637,0.82,1,0.627,193,4632.0,2025-11-20,0,0,0,0.7799
I0043580,C01524,J0009,,0.517,0.663,3,0.437,359,8616.0,2025-06-07,0,0,0,0.6592
I0056607,C01881,J0053,8.1,0.715,0.601,2,0.651,288,6912.0,2025-08-17,0,0,0,0.7782
I0047039,C01992,J0057,4.2,0.335,0.947,2,0.372,185,4440.0,2025-11-28,0,0,0,0.8288
I0049086,C01322,J0005,6.6,0.686,0.781,1,0.566,114,2736.0,2026-02-07,1,1,0,0.7641
I0043202,C02720,J0028,2.4,0.362,0.464,3,0.898,278,6672.0,2025-08-27,0,0,0,0.3104
I0010587,C01344,J0072,9.1,0.726,0.648,1,0.651,251,6024.0,2025-09-23,0,0,0,0.8006
I0008196,C00657,J0089,4.4,0.421,0.706,3,0.39,189,4536.0,2025-11-24,0,0,0,0.7685
I0033570,C01431,J0024,7.4,0.661,0.646,1,0.346,249,5976.0,2025-09-25,0,0,0,0.6021
I0033113,C02965,J0057,3.6,0.768,0.602,2,0.372,177,4248.0,2025-12-06,0,0,0,0.4683
I0014883,C01106,J0131,5.1,0.896,0.563,2,0.716,231,5544.0,2025-10-13,0,0,0,0.635
I0009977,C00093,J0049,6.7,0.847,0.759,2,0.631,309,7416.0,2025-07-27,1,0,0,0.6919
I0031682,C03738,J0083,0.0,0.605,0.844,3,0.691,101,2424.0,2026-02-20,0,0,0,0.6942
I0003189,C02738,J0141,1.6,0.664,0.711,3,0.672,281,6744.0,2025-08-24,0,0,0,0.7388
I0016354,C03082,J0128,2.4,0.729,0.907,3,0.677,30,720.0,2026-05-02,0,0,0,0.7765
I0010917,C00903,J0003,2.8,0.977,0.862,1,0.462,362,8688.0,2025-06-04,0,0,0,0.4442
I0028516,C02785,J0007,5.9,0.903,1.0,3,0.673,158,3792.0,2025-12-25,0,0,0,0.7365
I0055066,C03536,J0097,,0.349,0.521,1,0.65,212,5088.0,2025-11-01,0,0,0,0.5142
I0009942,C03907,J0008,0.0,0.586,0.616,2,0.441,282,6768.0,2025-08-23,0,0,0,0.5883
I0058430,C02331,J0008,2.4,0.75,0.654,2,0.441,36,864.0,2026-04-26,0,0,0,0.524
I0056423,C02689,J0082,3.6,0.569,0.509,1,0.615,287,6888.0,2025-08-18,0,0,0,0.6888
I0032531,C01038,J0131,8.2,0.154,0.924,2,0.716,219,5256.0,2025-10-25,0,0,0,0.5199
I0020868,C01598,J0113,2.5,0.543,0.643,1,0.579,58,1392.0,2026-04-04,0,0,0,0.7151
I0035237,C03553,J0088,3.5,0.832,0.965,2,0.856,97,2328.0,2026-02-24,0,0,0,0.8312
I0014631,C03430,J0053,2.5,0.558,0.383,2,0.651,254,6096.0,2025-09-20,1,0,0,0.6016
I0020036,C01179,J0105,1.8,0.482,0.872,3,0.544,205,4920.0,2025-11-08,0,0,0,0.7495
I0026738,C02646,J0075,2.0,0.535,1.0,3,0.62,143,3432.0,2026-01-09,0,0,0,0.7727
I0023141,C02777,J0138,0.0,0.738,0.799,2,0.343,13,312.0,2026-05-19,0,0,0,0.4637
I0050786,C00985,J0019,1.5,0.742,0.75,1,0.693,314,7536.0,2025-07-22,0,0,0,0.7192
I0014848,C02619,J0007,5.1,0.312,0.818,3,0.673,201,4824.0,2025-11-12,0,0,0,0.5793
I0045805,C03392,J0004,4.5,0.76,0.724,2,0.655,318,7632.0,2025-07-18,0,0,0,0.7231
I0006483,C03967,J0149,6.1,0.908,0.657,1,0.593,64,1536.0,2026-03-29,0,0,0,0.5833
I0021327,C02697,J0008,0.0,0.773,0.651,2,0.441,111,2664.0,2026-02-10,0,0,0,0.4664
I0017521,C00183,J0146,4.2,1.0,0.761,3,0.57,200,4800.0,2025-11-13,0,0,0,0.4994
I0052531,C01085,J0146,2.0,0.885,0.922,3,0.57,393,9432.0,2025-05-04,0,0,0,0.5886
I0044743,C03531,J0114,7.5,0.759,0.879,4,0.554,358,8592.0,2025-06-08,0,0,0,0.7471
I0015736,C01283,J0083,5.5,0.207,0.926,3,0.691,24,576.0,2026-05-08,0,0,0,0.5298
I0051111,C00275,J0028,11.1,0.709,0.707,3,0.898,377,9048.0,2025-05-20,0,0,0,0.7708
I0013800,C03442,J0081,8.1,0.543,0.826,2,0.644,258,6192.0,2025-09-16,0,0,0,0.8156
I0047273,C02887,J0142,9.8,0.353,0.656,2,0.778,299,7176.0,2025-08-06,0,0,0,0.568
I0015517,C01199,J0025,2.9,0.327,0.614,3,0.501,36,864.0,2026-04-26,0,0,0,0.6164
I0007479,C01997,J0052,3.3,0.31,0.775,4,0.406,61,1464.0,2026-04-01,0,0,0,0.7235
I0056116,C03620,J0077,5.8,0.503,0.784,4,0.837,204,4896.0,2025-11-09,0,0,0,0.6006
I0058194,C00745,J0086,2.7,0.353,0.837,3,0.489,41,984.0,2026-04-21,0,0,0,0.7027
I0004212,C02892,J0133,2.6,0.605,0.813,4,0.772,217,5208.0,2025-10-27,0,0,0,0.6724
I0025162,C00854,J0066,4.9,0.818,0.697,2,0.752,378,9072.0,2025-05-19,1,0,0,0.7498
I0010840,C00694,J0025,3.8,0.489,0.833,3,0.501,345,8280.0,2025-06-21,0,0,0,0.8076
I0003935,C03587,J0045,8.5,0.805,0.829,4,0.544,309,7416.0,2025-07-27,0,0,0,0.7104
I0024081,C01152,J0092,0.9,0.778,0.62,4,0.623,111,2664.0,2026-02-10,0,0,0,0.5976
I0039715,C01371,J0038,9.9,0.566,0.868,4,0.713,344,8256.0,2025-06-22,0,0,0,0.8255
I0041372,C01863,J0011,,0.837,0.776,3,0.484,5,120.0,2026-05-27,0,0,0,0.5849
I0012193,C00516,J0023,1.0,0.589,0.777,2,0.472,9,216.0,2026-05-23,0,0,0,0.6704
I0038323,C00290,J0015,0.0,0.393,0.763,2,0.903,246,5904.0,2025-09-28,0,0,0,0.3725
I0004148,C03996,J0040,1.8,0.581,0.733,1,0.393,355,8520.0,2025-06-11,0,0,0,0.6215
I0033121,C03268,J0148,5.3,0.611,0.663,4,0.719,118,2832.0,2026-02-03,0,0,0,0.7173
I0049302,C02848,J0014,2.6,0.736,0.684,1,0.37,192,4608.0,2025-11-21,0,0,0,0.4957
I0023357,C01733,J0074,0.0,0.528,0.778,1,0.343,394,9456.0,2025-05-03,0,0,0,0.6058
I0036608,C03800,J0104,2.3,0.713,0.929,1,0.821,213,5112.0,2025-10-31,0,0,0,0.7416
I0042109,C03145,J0021,9.9,0.825,0.779,2,0.438,308,7392.0,2025-07-28,0,0,0,0.6312
I0053824,C01467,J0062,6.7,0.679,0.463,4,0.382,325,7800.0,2025-07-11,1,0,0,0.5514
I0028277,C01840,J0147,1.8,0.599,0.747,2,0.622,41,984.0,2026-04-21,1,1,0,0.7417
I0058864,C00182,J0090,10.8,0.843,0.781,3,0.558,198,4752.0,2025-11-15,0,0,0,0.7189
I0041058,C02036,J0052,7.7,0.657,0.555,4,0.406,115,2760.0,2026-02-06,0,0,0,0.6267
I0027577,C00509,J0140,4.9,0.564,0.967,1,0.66,378,9072.0,2025-05-19,0,0,0,0.8047
I0055408,C02356,J0074,4.2,0.686,0.914,1,0.343,376,9024.0,2025-05-21,0,0,0,0.6038
I0017277,C03467,J0045,1.8,0.16,0.838,4,0.544,274,6576.0,2025-08-31,0,0,0,0.5129
I0004448,C00955,J0057,5.5,0.371,0.518,2,0.372,385,9240.0,2025-05-12,0,0,0,0.7553
I0036485,C01873,J0101,0.0,0.558,0.631,2,0.588,244,5856.0,2025-09-30,0,0,0,0.6736
I0052940,C02726,J0090,4.2,0.603,0.836,3,0.558,142,3408.0,2026-01-10,0,0,0,0.7919
I0049635,C00435,J0018,,0.483,0.537,4,0.73,285,6840.0,2025-08-20,0,0,0,0.5364
I0046873,C02408,J0069,3.8,0.85,0.731,2,0.698,189,4536.0,2025-11-24,0,0,0,0.6801
I0019661,C03504,J0007,2.6,0.488,0.627,3,0.673,393,9432.0,2025-05-04,0,0,0,0.6072
I0010113,C02261,J0082,10.2,0.531,0.593,1,0.615,15,360.0,2026-05-17,0,0,0,0.7974
I0056170,C00445,J0106,0.0,0.346,0.796,3,0.884,211,5064.0,2025-11-02,1,0,0,0.362
I0045608,C01625,J0023,4.5,0.196,1.0,2,0.472,18,432.0,2026-05-14,0,0,0,0.6804
I0001583,C00989,J0082,7.8,0.86,0.689,1,0.615,184,4416.0,2025-11-29,1,0,0,0.6704
I0040624,C00741,J0116,3.3,0.546,0.769,4,0.696,286,6864.0,2025-08-19,0,0,0,0.6838
I0051527,C03138,J0014,5.7,0.599,0.665,1,0.37,202,4848.0,2025-11-11,0,0,0,0.6394
I0049089,C00659,J0002,4.5,0.606,0.761,3,0.479,97,2328.0,2026-02-24,0,0,0,0.718
I0005086,C00302,J0111,4.1,0.6,0.476,1,0.646,374,8976.0,2025-05-23,0,0,0,0.688
I0010901,C03449,J0040,2.9,0.498,0.667,1,0.393,157,3768.0,1970-01-01 00:00:00,0,0,0,0.68
I0026202,C01237,J0059,4.3,0.719,0.912,2,0.808,106,2544.0,2026-02-15,0,0,0,0.784
I0041795,C02227,J0102,3.9,0.687,0.752,2,0.438,356,8544.0,2025-06-10,0,0,0,0.6193
I0043830,C00515,J0149,1.9,0.839,0.65,1,0.593,224,5376.0,2025-10-20,0,0,0,0.5589
I0057136,C00857,J0037,5.1,0.655,0.8,2,0.622,103,2472.0,2026-02-18,0,0,0,0.8054
I0052091,C03389,J0109,,0.441,0.705,2,0.714,382,9168.0,2025-05-15,0,0,0,0.579
I0011044,C01566,J0102,4.8,0.466,0.941,2,0.438,255,6120.0,2025-09-19,0,0,0,0.8436
I0005757,C03873,J0081,3.4,0.271,0.827,2,0.644,45,1080.0,2026-04-17,0,0,0,0.5446
I0038042,C02959,J0071,4.4,0.024,1.0,2,0.587,47,1128.0,2026-04-15,0,0,0,0.4764
I0011623,C03695,J0123,4.0,0.466,0.935,3,0.315,158,3792.0,2025-12-25,0,0,0,0.7417
I0038495,C01222,J0042,1.2,0.618,0.758,3,0.496,223,5352.0,2025-10-21,0,0,0,0.6649
I0046898,C01494,J0007,0.0,0.493,0.814,3,0.673,321,7704.0,2025-07-15,0,0,0,0.6195
I0056540,C03562,J0090,4.6,0.507,1.0,3,0.558,47,1128.0,2026-04-15,0,0,0,0.8407
I0059710,C00477,J0108,2.9,0.666,0.84,4,0.437,271,6504.0,2025-09-03,0,0,0,0.6413
I0011150,C00858,J0110,1.0,0.687,0.819,2,0.549,349,8376.0,2025-06-17,1,0,0,0.6674
I0018956,C01096,J0056,4.7,0.837,0.883,3,0.397,266,6384.0,2025-09-08,0,0,0,0.5352
I0015747,C02545,J0067,5.0,0.553,0.649,4,0.443,323,7752.0,2025-07-13,0,0,0,0.7069
I0011594,C03054,J0093,3.3,0.327,1.0,3,0.757,18,432.0,2026-05-14,0,0,0,0.5515
I0039540,C03928,J0103,0.1,0.278,0.764,4,0.476,29,696.0,2026-05-03,0,0,0,0.5944
I0002229,C00618,J0109,3.3,0.589,0.714,2,0.714,359,8616.0,2025-06-07,0,0,0,0.6859
I0013168,C02779,J0019,0.7,0.508,0.719,1,0.693,108,2592.0,2026-02-13,0,0,0,0.601
I0034736,C00191,J0111,3.3,0.956,0.634,1,0.646,53,1272.0,2026-04-09,0,0,0,0.5329
I0008939,C01787,J0019,10.6,0.68,0.493,1,0.693,288,6912.0,2025-08-17,1,0,0,0.826
I0000035,C00501,J0009,0.0,0.582,0.723,3,0.437,278,6672.0,2025-08-27,0,0,0,0.6185
I0003136,C03418,J0021,6.0,0.532,0.923,2,0.438,345,8280.0,2025-06-21,1,1,0,0.8124
I0046673,C01331,J0055,3.4,0.635,0.54,3,0.749,35,840.0,2026-04-27,0,0,0,0.6463
I0004086,C01614,J0114,1.6,0.693,0.746,4,0.554,83,1992.0,2026-03-10,0,0,0,0.6563
I0040977,C00333,J0065,1.5,0.4,0.955,2,0.74,240,5760.0,2025-10-04,0,0,0,0.5718
I0026593,C01501,J0054,5.5,0.294,0.873,2,0.727,301,7224.0,2025-08-04,0,0,0,0.5508
I0046160,C00553,J0070,3.8,0.629,0.631,3,0.423,130,3120.0,2026-01-22,0,0,0,0.6138
I0001576,C03512,J0099,4.6,0.711,1.0,2,0.707,144,3456.0,2026-01-08,1,0,0,0.8738
I0046251,C03541,J0083,4.0,0.486,0.557,3,0.691,2,48.0,2026-05-30,0,0,0,0.5971
I0058541,C00943,J0092,3.4,0.693,0.905,4,0.623,176,4224.0,2025-12-07,0,0,0,0.7802
I0028663,C03444,J0126,0.0,0.41,0.706,2,0.635,376,9024.0,2025-05-21,0,0,0,0.5573
I0058588,C00990,J0013,4.9,0.578,0.722,3,0.854,160,3840.0,2025-12-23,0,0,0,0.6088
I0039786,C00030,J0110,4.2,0.719,0.78,2,0.549,231,5544.0,2025-10-13,0,0,0,0.688
I0049486,C00775,J0040,2.1,0.595,0.754,1,0.393,34,816.0,2026-04-28,1,0,0,0.6226
I0031397,C00081,J0092,1.3,0.526,0.705,4,0.623,21,504.0,2026-05-11,0,0,0,0.6693
I0053166,C01550,J0065,5.9,0.53,0.764,2,0.74,369,8856.0,2025-05-28,1,0,0,0.6841
I0005395,C02053,J0091,0.0,0.545,0.827,2,0.409,291,6984.0,2025-08-14,0,0,0,0.6542
I0029700,C01984,J0082,10.0,0.475,0.844,1,0.615,367,8808.0,2025-05-30,0,0,0,0.8253
I0034135,C03115,J0070,,0.985,0.718,3,0.423,307,7368.0,2025-07-29,0,0,0,0.4297
I0001410,C03856,J0034,8.3,0.469,0.615,1,0.634,10,240.0,2026-05-22,0,0,0,0.7144
I0007520,C02303,J0147,7.6,0.273,0.588,2,0.622,142,3408.0,2026-01-10,1,0,0,0.5652
I0030588,C01643,J0083,3.5,0.829,1.0,3,0.691,252,6048.0,2025-09-22,0,0,0,0.7608
I0039841,C03536,J0003,3.7,0.349,0.521,1,0.462,70,1680.0,2026-03-23,0,0,0,0.6467
I0011076,C03057,J0146,4.9,0.77,0.553,3,0.57,359,8616.0,2025-06-07,0,0,0,0.6147
I0056856,C00020,J0048,0.0,0.209,0.687,2,0.774,364,8736.0,2025-06-02,0,0,0,0.3123
I0007706,C03146,J0081,6.7,0.86,0.684,2,0.644,238,5712.0,2025-10-06,0,0,0,0.6708
I0031402,C02235,J0122,3.9,0.512,0.726,2,0.704,387,9288.0,2025-05-10,0,0,0,0.6522
I0005436,C03374,J0131,7.7,0.574,0.701,2,0.716,370,8880.0,2025-05-27,0,0,0,0.7447
I0052688,C03346,J0075,4.3,0.666,0.756,3,0.62,69,1656.0,2026-03-24,0,0,0,0.7703
I0046573,C02025,J0134,3.9,0.693,0.85,2,0.353,382,9168.0,2025-05-15,0,0,0,0.5828
I0039582,C00624,J0061,9.4,0.658,1.0,1,0.484,310,7440.0,2025-07-26,0,0,0,0.8352
I0030742,C01786,J0027,6.0,0.482,1.0,1,0.574,82,1968.0,2026-03-11,0,0,0,0.8355
I0031865,C03780,J0088,4.8,0.976,0.425,2,0.856,328,7872.0,2025-07-08,0,0,0,0.6333
I0000457,C01187,J0032,3.2,0.327,0.831,2,0.954,183,4392.0,2025-11-30,0,0,0,0.3633
I0026847,C00297,J0137,3.2,0.53,0.943,1,0.69,176,4224.0,2025-12-07,0,0,0,0.7241
I0050299,C02549,J0060,4.8,0.65,0.593,1,0.633,11,264.0,2026-05-21,0,0,0,0.7533
